record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
23671,4,14,1996,20,RM,M,19,11,1996-04-14,Sunday
23672,4,14,1996,19,PP,M,23,18,1996-04-14,Sunday
23673,4,14,1996,17,DM,M,37,49,1996-04-14,Sunday
23674,4,14,1996,20,PF,F,17,11,1996-04-14,Sunday
23675,4,14,1996,1,PF,M,16,8,1996-04-14,Sunday
23676,4,14,1996,2,PP,F,23,20,1996-04-14,Sunday
23678,4,14,1996,22,PF,F,16,7,1996-04-14,Sunday
23679,4,14,1996,1,RM,F,18,14,1996-04-14,Sunday
23680,4,14,1996,2,RM,M,18,12,1996-04-14,Sunday
23681,4,14,1996,1,DO,F,36,51,1996-04-14,Sunday
23682,4,14,1996,12,DO,M,35,52,1996-04-14,Sunday
23683,4,14,1996,19,PP,F,24,18,1996-04-14,Sunday
23684,4,14,1996,17,PF,M,16,9,1996-04-14,Sunday
23685,4,14,1996,18,RM,M,17,11,1996-04-14,Sunday
23686,4,14,1996,17,DM,M,37,45,1996-04-14,Sunday
23687,4,14,1996,2,DM,M,40,56,1996-04-14,Sunday
23688,4,14,1996,18,PF,M,16,7,1996-04-14,Sunday
23689,4,14,1996,22,DM,M,37,51,1996-04-14,Sunday
23690,4,14,1996,18,PF,M,15,9,1996-04-14,Sunday
23691,4,14,1996,17,PF,M,18,9,1996-04-14,Sunday
23692,4,14,1996,18,PP,M,24,23,1996-04-14,Sunday
23693,4,14,1996,12,DM,M,37,52,1996-04-14,Sunday
23694,4,14,1996,21,PF,F,16,9,1996-04-14,Sunday
23695,4,14,1996,20,PP,M,24,21,1996-04-14,Sunday
23696,4,14,1996,20,RM,M,17,11,1996-04-14,Sunday
23697,4,14,1996,7,PP,F,21,21,1996-04-14,Sunday
23698,4,14,1996,12,DM,M,37,44,1996-04-14,Sunday
23700,4,14,1996,12,RM,M,18,12,1996-04-14,Sunday
23702,4,14,1996,21,PF,M,15,8,1996-04-14,Sunday
23703,4,14,1996,2,DM,F,36,49,1996-04-14,Sunday
23704,4,14,1996,18,PF,M,17,8,1996-04-14,Sunday
23705,4,14,1996,17,DM,M,38,51,1996-04-14,Sunday
23706,4,14,1996,22,DM,F,37,43,1996-04-14,Sunday
23707,4,14,1996,21,PP,F,25,26,1996-04-14,Sunday
23708,4,14,1996,12,OT,F,22,23,1996-04-14,Sunday
23709,4,14,1996,7,RM,F,17,11,1996-04-14,Sunday
23711,4,14,1996,19,PP,M,24,18,1996-04-14,Sunday
23712,4,14,1996,17,RM,F,16,9,1996-04-14,Sunday
23713,4,14,1996,23,RM,M,17,13,1996-04-14,Sunday
23715,4,14,1996,1,DO,M,37,38,1996-04-14,Sunday
23716,4,14,1996,2,PE,F,19,25,1996-04-14,Sunday
23717,4,14,1996,19,PF,M,17,8,1996-04-14,Sunday
23718,4,14,1996,18,PP,M,24,20,1996-04-14,Sunday
23719,4,14,1996,24,PM,M,20,17,1996-04-14,Sunday
23720,4,14,1996,1,DO,M,34,37,1996-04-14,Sunday
23721,4,14,1996,19,PF,M,17,9,1996-04-14,Sunday
23722,4,14,1996,12,RM,M,18,11,1996-04-14,Sunday
23723,4,14,1996,17,RM,M,17,10,1996-04-14,Sunday
23724,4,14,1996,20,PP,F,24,25,1996-04-14,Sunday
23725,4,14,1996,7,RM,M,15,9,1996-04-14,Sunday
23726,4,14,1996,19,PP,M,23,21,1996-04-14,Sunday
23727,4,14,1996,1,PF,F,15,7,1996-04-14,Sunday
23728,4,14,1996,19,PP,M,22,18,1996-04-14,Sunday
23729,4,14,1996,2,PE,F,20,22,1996-04-14,Sunday
23730,4,14,1996,24,PE,M,20,20,1996-04-14,Sunday
23731,4,14,1996,18,PF,M,16,9,1996-04-14,Sunday
23732,4,15,1996,3,PP,M,22,20,1996-04-15,Monday
23733,4,15,1996,13,PM,M,20,21,1996-04-15,Monday
23734,4,15,1996,16,DM,F,31,30,1996-04-15,Monday
23735,4,15,1996,3,PE,F,20,19,1996-04-15,Monday
23736,4,15,1996,11,PP,M,22,22,1996-04-15,Monday
23737,4,15,1996,16,RM,M,15,10,1996-04-15,Monday
23739,4,15,1996,11,DM,M,37,51,1996-04-15,Monday
23741,4,15,1996,3,PP,M,23,20,1996-04-15,Monday
23742,4,15,1996,4,PF,M,15,8,1996-04-15,Monday
23743,4,15,1996,6,PF,F,15,8,1996-04-15,Monday
23744,4,15,1996,8,PF,M,16,8,1996-04-15,Monday
23745,4,15,1996,15,PF,M,14,7,1996-04-15,Monday
23746,4,15,1996,3,PP,M,24,25,1996-04-15,Monday
23747,4,15,1996,9,DO,F,38,46,1996-04-15,Monday
23748,4,15,1996,3,PP,M,24,22,1996-04-15,Monday
23749,4,15,1996,4,DM,F,37,49,1996-04-15,Monday
23750,4,15,1996,3,DO,F,36,41,1996-04-15,Monday
23751,4,15,1996,11,DM,M,34,49,1996-04-15,Monday
23752,4,15,1996,8,PP,F,21,17,1996-04-15,Monday
23753,4,15,1996,13,DM,M,37,49,1996-04-15,Monday
23754,4,15,1996,14,DM,F,34,19,1996-04-15,Monday
23755,4,15,1996,5,DO,M,34,50,1996-04-15,Monday
23756,4,15,1996,11,DO,F,34,22,1996-04-15,Monday
23757,4,15,1996,5,OT,F,20,25,1996-04-15,Monday
23758,4,15,1996,3,RM,M,18,12,1996-04-15,Monday
23759,4,15,1996,4,DM,M,36,50,1996-04-15,Monday
23760,4,15,1996,13,PM,F,21,22,1996-04-15,Monday
23761,4,15,1996,15,PF,F,16,7,1996-04-15,Monday
23762,4,15,1996,3,DO,F,35,46,1996-04-15,Monday
23763,4,15,1996,5,PF,F,15,8,1996-04-15,Monday
23764,4,15,1996,6,PF,M,15,9,1996-04-15,Monday
23766,4,15,1996,11,DO,F,37,49,1996-04-15,Monday
23768,4,15,1996,3,PP,F,21,15,1996-04-15,Monday
23769,4,15,1996,9,DM,F,36,37,1996-04-15,Monday
23770,4,15,1996,3,DO,M,37,50,1996-04-15,Monday
23771,4,15,1996,4,DM,M,37,44,1996-04-15,Monday
23772,4,15,1996,6,DO,M,35,42,1996-04-15,Monday
23773,4,15,1996,3,PE,M,21,19,1996-04-15,Monday
23774,4,15,1996,8,DO,M,33,49,1996-04-15,Monday
23775,4,15,1996,14,DM,M,37,50,1996-04-15,Monday
23776,4,15,1996,3,RM,M,18,11,1996-04-15,Monday
23777,4,15,1996,4,PF,M,16,11,1996-04-15,Monday
23778,4,15,1996,11,DO,M,35,51,1996-04-15,Monday
23779,4,15,1996,4,DM,F,37,47,1996-04-15,Monday
23780,4,15,1996,6,DO,M,33,48,1996-04-15,Monday
23781,4,15,1996,8,DO,M,35,49,1996-04-15,Monday
23782,4,15,1996,13,PF,F,15,8,1996-04-15,Monday
23783,4,15,1996,15,RM,M,17,14,1996-04-15,Monday
23785,4,15,1996,8,PF,M,15,9,1996-04-15,Monday
23786,4,15,1996,15,PF,F,15,12,1996-04-15,Monday
23787,4,15,1996,3,PP,M,24,23,1996-04-15,Monday
23788,4,15,1996,11,PM,M,21,17,1996-04-15,Monday
23789,4,15,1996,8,DO,M,34,30,1996-04-15,Monday
23790,4,15,1996,3,PF,M,15,7,1996-04-15,Monday
23791,4,15,1996,3,PP,F,23,24,1996-04-15,Monday
23792,4,15,1996,4,PF,F,16,8,1996-04-15,Monday
23793,4,15,1996,8,DO,M,38,29,1996-04-15,Monday
23795,4,15,1996,8,PF,F,16,8,1996-04-15,Monday
23796,4,15,1996,13,PM,F,21,13,1996-04-15,Monday
23797,4,15,1996,4,PP,F,21,11,1996-04-15,Monday
23798,4,15,1996,8,PP,M,23,20,1996-04-15,Monday
23799,4,15,1996,11,RM,F,17,13,1996-04-15,Monday
23800,4,15,1996,8,PP,F,24,19,1996-04-15,Monday
23801,4,15,1996,14,PF,F,16,8,1996-04-15,Monday
23802,4,15,1996,15,PF,M,17,8,1996-04-15,Monday
23803,4,15,1996,5,PF,M,16,7,1996-04-15,Monday
23804,4,15,1996,3,PF,M,15,8,1996-04-15,Monday
23805,4,15,1996,14,DM,F,37,44,1996-04-15,Monday
23806,4,15,1996,15,DM,M,38,35,1996-04-15,Monday
23807,4,15,1996,4,PF,M,15,8,1996-04-15,Monday
23809,4,15,1996,6,DO,M,35,23,1996-04-15,Monday
23810,4,15,1996,11,DM,M,36,51,1996-04-15,Monday
23811,4,15,1996,8,DO,F,31,49,1996-04-15,Monday
23812,4,15,1996,3,PP,M,23,42,1996-04-15,Monday
23813,4,15,1996,4,DM,M,40,51,1996-04-15,Monday
23815,4,15,1996,11,RM,M,16,11,1996-04-15,Monday
23817,4,15,1996,8,PP,F,23,16,1996-04-15,Monday
23818,4,15,1996,3,PF,M,16,8,1996-04-15,Monday
23819,4,15,1996,9,PF,M,16,7,1996-04-15,Monday
23820,4,15,1996,8,DM,M,37,49,1996-04-15,Monday
23821,4,15,1996,13,DM,M,39,54,1996-04-15,Monday
23822,4,15,1996,15,PF,F,16,13,1996-04-15,Monday
23823,4,15,1996,3,OT,M,21,29,1996-04-15,Monday
23824,4,15,1996,9,DM,M,35,39,1996-04-15,Monday
23825,4,15,1996,8,PF,F,16,8,1996-04-15,Monday
23826,4,15,1996,14,DM,F,35,46,1996-04-15,Monday
23828,4,15,1996,3,DO,F,38,48,1996-04-15,Monday
23829,4,15,1996,6,DO,M,35,41,1996-04-15,Monday
23831,4,15,1996,15,PF,M,15,12,1996-04-15,Monday
23832,4,15,1996,3,DO,M,37,41,1996-04-15,Monday
23833,4,15,1996,11,RM,F,17,11,1996-04-15,Monday
23834,4,15,1996,8,PP,F,22,14,1996-04-15,Monday
23835,4,15,1996,15,PP,F,22,23,1996-04-15,Monday
23836,4,15,1996,16,DM,M,35,42,1996-04-15,Monday
23837,4,15,1996,6,PF,M,15,7,1996-04-15,Monday
23838,4,15,1996,9,DM,M,38,48,1996-04-15,Monday
23840,4,15,1996,8,DO,F,36,51,1996-04-15,Monday
23841,4,15,1996,4,DM,M,35,47,1996-04-15,Monday
23842,4,15,1996,9,DM,M,33,46,1996-04-15,Monday
23843,4,15,1996,8,PP,M,23,16,1996-04-15,Monday
23844,4,15,1996,8,PP,M,22,22,1996-04-15,Monday
23845,4,15,1996,13,DM,F,37,47,1996-04-15,Monday
23846,4,15,1996,14,DM,M,37,36,1996-04-15,Monday
23847,4,15,1996,15,PF,M,15,10,1996-04-15,Monday
23848,4,15,1996,9,PE,F,20,22,1996-04-15,Monday
23849,4,15,1996,8,DM,M,37,49,1996-04-15,Monday
23850,4,15,1996,13,PF,F,15,9,1996-04-15,Monday
23852,4,15,1996,15,RM,F,16,16,1996-04-15,Monday
23853,4,15,1996,4,PF,F,15,9,1996-04-15,Monday
23855,4,15,1996,4,DM,M,37,38,1996-04-15,Monday
23856,4,15,1996,6,DO,F,35,58,1996-04-15,Monday
23857,4,15,1996,9,PF,M,17,9,1996-04-15,Monday
23858,4,15,1996,5,PF,M,15,8,1996-04-15,Monday
23859,4,15,1996,6,DO,M,37,59,1996-04-15,Monday
23860,4,15,1996,11,DO,M,36,53,1996-04-15,Monday
23862,4,15,1996,3,PF,F,17,8,1996-04-15,Monday
23864,4,15,1996,3,PP,F,21,16,1996-04-15,Monday
23865,4,15,1996,11,DM,M,35,53,1996-04-15,Monday
23866,4,15,1996,8,PP,F,22,16,1996-04-15,Monday
23867,4,15,1996,14,DM,F,35,45,1996-04-15,Monday
23869,4,15,1996,15,PP,M,21,18,1996-04-15,Monday
23870,4,15,1996,16,RM,M,18,10,1996-04-15,Monday
23871,4,15,1996,6,PF,M,16,7,1996-04-15,Monday
23872,4,15,1996,11,DM,F,36,41,1996-04-15,Monday
23873,4,15,1996,13,PM,M,20,14,1996-04-15,Monday
23874,4,15,1996,15,PF,F,15,9,1996-04-15,Monday
23875,4,15,1996,8,PP,F,23,16,1996-04-15,Monday
23877,4,15,1996,3,PP,M,21,18,1996-04-15,Monday
23878,4,15,1996,11,PM,M,20,18,1996-04-15,Monday
23879,4,15,1996,15,PP,M,23,20,1996-04-15,Monday
23880,4,15,1996,15,PF,M,14,12,1996-04-15,Monday
23881,4,15,1996,10,RM,M,15,9,1996-04-15,Monday
23882,5,23,1996,21,PF,M,16,10,1996-05-23,Thursday
23883,5,23,1996,12,DO,F,37,34,1996-05-23,Thursday
23884,5,23,1996,21,PP,M,22,7,1996-05-23,Thursday
23885,5,23,1996,22,PF,M,17,8,1996-05-23,Thursday
23886,5,23,1996,21,PF,M,16,8,1996-05-23,Thursday
23887,5,23,1996,22,PP,F,24,18,1996-05-23,Thursday
23888,5,23,1996,21,PP,M,22,18,1996-05-23,Thursday
23889,5,23,1996,18,PF,M,13,8,1996-05-23,Thursday
23890,5,23,1996,12,DM,M,35,46,1996-05-23,Thursday
23891,5,23,1996,1,DO,F,37,45,1996-05-23,Thursday
23892,5,23,1996,2,PP,F,24,21,1996-05-23,Thursday
23893,5,23,1996,21,PP,M,23,11,1996-05-23,Thursday
23894,5,23,1996,12,NL,M,21,118,1996-05-23,Thursday
23895,5,23,1996,2,DM,M,35,41,1996-05-23,Thursday
23896,5,23,1996,21,PP,M,23,12,1996-05-23,Thursday
23897,5,23,1996,24,RM,M,18,11,1996-05-23,Thursday
23898,5,23,1996,22,DM,F,37,42,1996-05-23,Thursday
23899,5,23,1996,2,DM,M,38,53,1996-05-23,Thursday
23900,5,23,1996,19,PP,F,23,20,1996-05-23,Thursday
23901,5,23,1996,7,PM,M,21,20,1996-05-23,Thursday
23902,5,23,1996,2,DM,F,37,55,1996-05-23,Thursday
23903,5,23,1996,18,PP,M,24,21,1996-05-23,Thursday
23904,5,23,1996,2,DM,F,36,49,1996-05-23,Thursday
23905,5,23,1996,22,PF,F,17,7,1996-05-23,Thursday
23907,5,23,1996,12,DM,F,35,48,1996-05-23,Thursday
23908,5,23,1996,22,DM,M,37,54,1996-05-23,Thursday
23909,5,23,1996,12,DM,M,38,54,1996-05-23,Thursday
23910,5,23,1996,7,PP,M,24,13,1996-05-23,Thursday
23911,5,23,1996,12,DM,F,30,45,1996-05-23,Thursday
23912,5,23,1996,2,PF,M,17,8,1996-05-23,Thursday
23913,5,23,1996,2,PP,F,21,13,1996-05-23,Thursday
23914,5,23,1996,21,PP,F,22,21,1996-05-23,Thursday
23915,5,23,1996,21,PF,M,16,8,1996-05-23,Thursday
23916,5,23,1996,12,DM,M,32,53,1996-05-23,Thursday
23917,5,23,1996,12,DM,M,21,48,1996-05-23,Thursday
23918,5,23,1996,1,DO,M,36,46,1996-05-23,Thursday
23920,5,23,1996,17,DM,M,36,49,1996-05-23,Thursday
23921,5,23,1996,12,PF,F,15,7,1996-05-23,Thursday
23922,5,23,1996,2,DM,M,40,54,1996-05-23,Thursday
23923,5,23,1996,22,DM,F,35,22,1996-05-23,Thursday
23924,5,23,1996,20,PP,F,23,19,1996-05-23,Thursday
23925,5,23,1996,21,PF,F,16,9,1996-05-23,Thursday
23926,5,23,1996,17,DM,F,37,44,1996-05-23,Thursday
23927,5,23,1996,22,DM,F,35,20,1996-05-23,Thursday
23928,5,23,1996,17,DM,M,38,45,1996-05-23,Thursday
23929,5,23,1996,2,DM,F,35,47,1996-05-23,Thursday
23930,5,23,1996,21,PF,F,17,9,1996-05-23,Thursday
23931,5,23,1996,20,PF,F,16,10,1996-05-23,Thursday
23932,5,23,1996,18,PP,M,23,21,1996-05-23,Thursday
23933,5,23,1996,21,RM,M,18,11,1996-05-23,Thursday
23934,5,23,1996,22,PF,M,15,8,1996-05-23,Thursday
23935,5,23,1996,21,PF,M,16,8,1996-05-23,Thursday
23936,5,23,1996,2,DM,M,37,47,1996-05-23,Thursday
23937,5,23,1996,21,PP,F,21,12,1996-05-23,Thursday
23938,5,23,1996,18,PF,M,15,7,1996-05-23,Thursday
23939,5,23,1996,12,DM,M,34,27,1996-05-23,Thursday
23940,5,23,1996,17,DM,F,36,42,1996-05-23,Thursday
23941,5,23,1996,7,PP,M,21,18,1996-05-23,Thursday
23942,5,23,1996,19,PP,F,23,21,1996-05-23,Thursday
23943,5,23,1996,7,PP,F,22,23,1996-05-23,Thursday
23944,5,23,1996,2,PE,F,20,24,1996-05-23,Thursday
23945,5,23,1996,2,PE,M,21,21,1996-05-23,Thursday
23946,5,23,1996,18,PP,M,23,20,1996-05-23,Thursday
23947,5,23,1996,13,PF,M,15,9,1996-05-23,Thursday
23950,5,24,1996,14,DM,M,37,51,1996-05-24,Friday
23951,5,24,1996,3,PP,M,22,20,1996-05-24,Friday
23952,5,24,1996,14,DM,F,37,47,1996-05-24,Friday
23953,5,24,1996,6,DO,M,38,27,1996-05-24,Friday
23954,5,24,1996,14,DM,M,39,56,1996-05-24,Friday
23955,5,24,1996,3,DO,F,35,35,1996-05-24,Friday
23956,5,24,1996,15,PF,M,16,9,1996-05-24,Friday
23957,5,24,1996,8,PP,F,23,19,1996-05-24,Friday
23958,5,24,1996,6,PF,F,16,9,1996-05-24,Friday
23959,5,24,1996,5,DM,F,38,49,1996-05-24,Friday
23960,5,24,1996,8,DO,F,34,47,1996-05-24,Friday
23961,5,24,1996,15,PF,F,12,9,1996-05-24,Friday
23963,5,24,1996,3,DO,F,37,46,1996-05-24,Friday
23964,5,24,1996,13,OT,M,20,26,1996-05-24,Friday
23965,5,24,1996,15,DM,M,36,42,1996-05-24,Friday
23966,5,24,1996,5,PF,M,15,9,1996-05-24,Friday
23967,5,24,1996,3,PP,M,23,20,1996-05-24,Friday
23968,5,24,1996,15,PF,F,16,11,1996-05-24,Friday
23970,5,24,1996,4,DM,M,36,47,1996-05-24,Friday
23971,5,24,1996,15,PF,M,15,8,1996-05-24,Friday
23972,5,24,1996,5,PF,M,17,9,1996-05-24,Friday
23973,5,24,1996,15,PF,F,15,8,1996-05-24,Friday
23974,5,24,1996,3,PP,F,23,26,1996-05-24,Friday
23975,5,24,1996,6,DO,M,35,47,1996-05-24,Friday
23976,5,24,1996,13,PF,F,17,8,1996-05-24,Friday
23978,5,24,1996,3,PF,M,15,9,1996-05-24,Friday
23979,5,24,1996,6,DO,F,33,32,1996-05-24,Friday
23980,5,24,1996,4,PF,M,16,10,1996-05-24,Friday
23981,5,24,1996,8,DO,M,37,47,1996-05-24,Friday
23983,5,24,1996,4,DM,M,37,47,1996-05-24,Friday
23984,5,24,1996,15,PF,F,16,9,1996-05-24,Friday
23985,5,24,1996,9,DM,M,36,47,1996-05-24,Friday
23986,5,24,1996,9,DM,M,37,41,1996-05-24,Friday
23987,5,24,1996,13,OT,F,22,27,1996-05-24,Friday
23988,5,24,1996,14,DM,M,37,49,1996-05-24,Friday
23989,5,24,1996,13,DM,F,37,40,1996-05-24,Friday
23990,5,24,1996,6,DO,M,36,31,1996-05-24,Friday
23991,5,24,1996,9,DO,M,36,45,1996-05-24,Friday
23992,5,24,1996,15,PF,F,15,8,1996-05-24,Friday
23993,5,24,1996,5,PF,M,16,8,1996-05-24,Friday
23994,5,24,1996,6,PF,F,14,9,1996-05-24,Friday
23995,5,24,1996,13,PF,F,16,9,1996-05-24,Friday
23996,5,24,1996,6,PF,M,15,9,1996-05-24,Friday
23997,5,24,1996,8,PP,F,23,18,1996-05-24,Friday
23998,5,24,1996,15,PP,M,14,21,1996-05-24,Friday
23999,5,24,1996,10,RM,M,18,12,1996-05-24,Friday
24000,5,24,1996,4,PF,F,17,8,1996-05-24,Friday
24001,5,24,1996,15,PP,M,24,20,1996-05-24,Friday
24002,5,24,1996,13,PF,F,16,9,1996-05-24,Friday
24003,5,24,1996,5,PF,M,16,9,1996-05-24,Friday
24005,5,24,1996,4,DM,M,38,51,1996-05-24,Friday
24006,5,24,1996,14,DM,F,38,49,1996-05-24,Friday
24007,5,24,1996,15,PP,M,21,10,1996-05-24,Friday
24008,5,24,1996,13,DM,M,37,24,1996-05-24,Friday
24009,5,24,1996,5,OT,F,20,30,1996-05-24,Friday
24010,5,24,1996,3,DO,M,38,44,1996-05-24,Friday
24011,5,24,1996,14,DM,F,35,61,1996-05-24,Friday
24013,6,13,1996,19,PF,M,16,9,1996-06-13,Thursday
24014,6,13,1996,22,DM,F,37,51,1996-06-13,Thursday
24015,6,13,1996,19,PB,F,25,26,1996-06-13,Thursday
24016,6,13,1996,7,PP,F,23,12,1996-06-13,Thursday
24017,6,13,1996,21,PF,M,15,8,1996-06-13,Thursday
24018,6,13,1996,22,DM,F,38,45,1996-06-13,Thursday
24019,6,13,1996,22,PF,F,17,10,1996-06-13,Thursday
24020,6,13,1996,19,PP,F,23,20,1996-06-13,Thursday
24021,6,13,1996,20,OT,M,22,30,1996-06-13,Thursday
24022,6,13,1996,1,PP,M,22,12,1996-06-13,Thursday
24023,6,13,1996,20,PP,M,23,20,1996-06-13,Thursday
24024,6,13,1996,21,PP,M,21,19,1996-06-13,Thursday
24025,6,13,1996,22,PP,M,23,12,1996-06-13,Thursday
24026,6,13,1996,18,PF,F,15,10,1996-06-13,Thursday
24027,6,13,1996,2,DM,M,40,53,1996-06-13,Thursday
24028,6,13,1996,17,DM,M,39,42,1996-06-13,Thursday
24029,6,13,1996,21,PP,F,21,18,1996-06-13,Thursday
24030,6,13,1996,1,PF,M,16,7,1996-06-13,Thursday
24031,6,13,1996,20,PF,M,16,10,1996-06-13,Thursday
24032,6,13,1996,21,PP,M,22,18,1996-06-13,Thursday
24033,6,13,1996,1,DO,F,38,49,1996-06-13,Thursday
24034,6,13,1996,12,PP,M,22,19,1996-06-13,Thursday
24035,6,13,1996,7,PP,F,23,18,1996-06-13,Thursday
24036,6,13,1996,12,DO,F,37,43,1996-06-13,Thursday
24037,6,13,1996,21,PF,F,16,9,1996-06-13,Thursday
24038,6,13,1996,12,PP,F,23,25,1996-06-13,Thursday
24039,6,13,1996,2,PP,F,23,21,1996-06-13,Thursday
24040,6,13,1996,12,DM,M,37,48,1996-06-13,Thursday
24041,6,13,1996,19,PP,M,22,14,1996-06-13,Thursday
24042,6,13,1996,7,PP,M,23,12,1996-06-13,Thursday
24043,6,13,1996,18,PF,M,16,8,1996-06-13,Thursday
24044,6,13,1996,1,PP,M,22,16,1996-06-13,Thursday
24045,6,13,1996,2,DM,F,36,41,1996-06-13,Thursday
24046,6,13,1996,12,DM,M,37,51,1996-06-13,Thursday
24047,6,13,1996,17,PF,M,15,9,1996-06-13,Thursday
24048,6,13,1996,2,PP,F,22,17,1996-06-13,Thursday
24049,6,13,1996,21,RM,F,17,12,1996-06-13,Thursday
24050,6,13,1996,12,PF,F,16,10,1996-06-13,Thursday
24052,6,13,1996,2,PB,M,26,26,1996-06-13,Thursday
24053,6,13,1996,20,PF,F,16,7,1996-06-13,Thursday
24054,6,13,1996,21,PP,M,22,17,1996-06-13,Thursday
24055,6,13,1996,19,PF,M,16,9,1996-06-13,Thursday
24056,6,13,1996,1,PF,M,16,6,1996-06-13,Thursday
24057,6,13,1996,20,OT,F,23,24,1996-06-13,Thursday
24058,6,13,1996,17,DM,M,37,49,1996-06-13,Thursday
24059,6,13,1996,19,PP,M,23,20,1996-06-13,Thursday
24060,6,13,1996,7,PP,M,22,19,1996-06-13,Thursday
24061,6,13,1996,21,PF,F,17,9,1996-06-13,Thursday
24062,6,13,1996,23,RM,M,17,11,1996-06-13,Thursday
24063,6,13,1996,19,PF,M,15,9,1996-06-13,Thursday
24064,6,13,1996,12,DM,F,36,53,1996-06-13,Thursday
24065,6,13,1996,7,PP,F,24,23,1996-06-13,Thursday
24066,6,13,1996,19,PF,M,16,9,1996-06-13,Thursday
24067,6,13,1996,19,PP,M,20,12,1996-06-13,Thursday
24068,6,13,1996,18,PP,M,22,16,1996-06-13,Thursday
24069,6,13,1996,21,PP,F,24,21,1996-06-13,Thursday
24070,6,13,1996,17,DM,M,36,22,1996-06-13,Thursday
24071,6,13,1996,21,PP,M,25,14,1996-06-13,Thursday
24072,6,13,1996,17,DM,F,36,51,1996-06-13,Thursday
24073,6,13,1996,12,OT,M,19,25,1996-06-13,Thursday
24074,6,13,1996,18,PP,F,22,13,1996-06-13,Thursday
24075,6,13,1996,12,PM,M,21,20,1996-06-13,Thursday
24076,6,13,1996,19,PF,M,16,10,1996-06-13,Thursday
24077,6,13,1996,18,PF,F,16,10,1996-06-13,Thursday
24078,6,13,1996,20,PP,F,23,24,1996-06-13,Thursday
24079,6,13,1996,1,DO,M,34,47,1996-06-13,Thursday
24080,6,13,1996,17,DM,M,37,50,1996-06-13,Thursday
24081,6,13,1996,7,PP,F,23,13,1996-06-13,Thursday
24083,6,14,1996,13,PP,M,24,19,1996-06-14,Friday
24084,6,14,1996,14,DM,F,38,46,1996-06-14,Friday
24085,6,14,1996,16,RM,M,18,12,1996-06-14,Friday
24087,6,14,1996,3,PP,M,23,19,1996-06-14,Friday
24088,6,14,1996,4,PF,F,16,7,1996-06-14,Friday
24090,6,14,1996,9,PF,M,16,8,1996-06-14,Friday
24091,6,14,1996,13,PF,F,16,10,1996-06-14,Friday
24092,6,14,1996,16,DM,F,34,38,1996-06-14,Friday
24093,6,14,1996,15,PF,M,16,8,1996-06-14,Friday
24094,6,14,1996,14,DM,M,38,51,1996-06-14,Friday
24096,6,14,1996,4,DM,M,38,52,1996-06-14,Friday
24097,6,14,1996,3,DO,F,35,49,1996-06-14,Friday
24098,6,14,1996,8,PE,F,20,28,1996-06-14,Friday
24100,6,14,1996,14,PF,M,17,7,1996-06-14,Friday
24101,6,14,1996,8,DO,M,37,52,1996-06-14,Friday
24102,6,14,1996,9,DO,M,34,48,1996-06-14,Friday
24103,6,14,1996,8,PP,F,23,18,1996-06-14,Friday
24105,6,14,1996,3,PF,M,16,9,1996-06-14,Friday
24106,6,14,1996,9,DM,F,36,40,1996-06-14,Friday
24107,6,14,1996,13,DM,F,36,41,1996-06-14,Friday
24108,6,14,1996,14,DM,M,38,56,1996-06-14,Friday
24110,6,14,1996,8,DO,F,35,50,1996-06-14,Friday
24111,6,14,1996,4,DM,M,36,48,1996-06-14,Friday
24112,6,14,1996,11,DO,F,39,48,1996-06-14,Friday
24113,6,14,1996,15,PF,F,16,10,1996-06-14,Friday
24114,6,14,1996,8,PP,F,21,10,1996-06-14,Friday
24115,6,14,1996,4,DM,M,38,47,1996-06-14,Friday
24116,6,14,1996,3,PP,M,23,14,1996-06-14,Friday
24117,6,14,1996,6,DO,M,36,39,1996-06-14,Friday
24118,6,14,1996,3,PP,M,24,21,1996-06-14,Friday
24119,6,14,1996,3,PP,F,24,21,1996-06-14,Friday
24120,6,14,1996,4,PF,M,15,5,1996-06-14,Friday
24121,6,14,1996,9,DM,M,38,49,1996-06-14,Friday
24122,6,14,1996,14,PF,M,16,9,1996-06-14,Friday
24123,6,14,1996,3,PF,M,16,7,1996-06-14,Friday
24124,6,14,1996,4,PF,M,17,10,1996-06-14,Friday
24126,6,14,1996,3,PE,F,20,23,1996-06-14,Friday
24127,6,14,1996,8,DO,M,37,47,1996-06-14,Friday
24128,6,14,1996,13,DM,F,37,33,1996-06-14,Friday
24129,6,14,1996,5,PF,M,17,9,1996-06-14,Friday
24130,6,14,1996,13,PF,F,16,5,1996-06-14,Friday
24131,6,14,1996,14,PP,F,23,15,1996-06-14,Friday
24132,6,14,1996,15,PP,F,23,19,1996-06-14,Friday
24135,6,14,1996,9,DM,M,39,43,1996-06-14,Friday
24136,6,14,1996,8,DO,M,36,42,1996-06-14,Friday
24137,6,14,1996,14,PP,F,23,21,1996-06-14,Friday
24138,6,14,1996,3,DO,F,37,49,1996-06-14,Friday
24139,6,14,1996,4,PP,F,22,15,1996-06-14,Friday
24140,6,14,1996,8,DO,M,37,49,1996-06-14,Friday
24141,6,14,1996,13,PF,M,15,9,1996-06-14,Friday
24142,6,14,1996,3,PP,M,24,22,1996-06-14,Friday
24143,6,14,1996,9,DM,M,38,50,1996-06-14,Friday
24145,6,14,1996,11,PM,M,21,19,1996-06-14,Friday
