record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
23477,2,25,1996,15,PF,M,16,8,2/25/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23478,2,25,1996,6,PF,F,16,7,2/25/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23479,2,25,1996,8,DO,M,34,37,2/25/1996,Sun,Control,Dipodomys,ordii,Rodent
23480,2,25,1996,15,DM,M,38,50,2/25/1996,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
23481,2,25,1996,11,DM,F,37,39,2/25/1996,Sun,Control,Dipodomys,merriami,Rodent
23482,2,25,1996,13,PP,M,23,21,2/25/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23483,2,25,1996,14,DM,F,37,49,2/25/1996,Sun,Control,Dipodomys,merriami,Rodent
23484,2,25,1996,5,PF,F,16,8,2/25/1996,Sun,Rodent Exclosure,Perognathus,flavus,Rodent
23485,2,25,1996,16,DM,M,37,43,2/25/1996,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
23486,2,25,1996,15,DM,F,37,43,2/25/1996,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
23487,2,25,1996,13,PF,M,15,10,2/25/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23488,2,25,1996,15,DM,F,35,47,2/25/1996,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
23489,2,25,1996,11,PF,F,16,10,2/25/1996,Sun,Control,Perognathus,flavus,Rodent
23490,2,25,1996,5,DM,F,39,55,2/25/1996,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
23491,2,25,1996,15,PF,F,15,10,2/25/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23492,2,25,1996,5,OT,F,21,28,2/25/1996,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
23493,2,25,1996,16,DO,F,35,38,2/25/1996,Sun,Rodent Exclosure,Dipodomys,ordii,Rodent
23496,3,23,1996,1,DM,F,36,52,3/23/1996,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
23497,3,23,1996,19,PF,M,16,9,3/23/1996,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23498,3,23,1996,2,DM,F,36,41,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23499,3,23,1996,17,DM,F,37,38,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23500,3,23,1996,1,DM,M,34,23,3/23/1996,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
23501,3,23,1996,2,PP,F,23,18,3/23/1996,Sat,Control,Chaetodipus,penicillatus,Rodent
23502,3,23,1996,22,PF,M,16,8,3/23/1996,Sat,Control,Perognathus,flavus,Rodent
23503,3,23,1996,23,RM,M,18,10,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23504,3,23,1996,2,PE,M,20,21,3/23/1996,Sat,Control,Peromyscus,eremicus,Rodent
23505,3,23,1996,18,PF,M,16,10,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23506,3,23,1996,7,PP,M,23,20,3/23/1996,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
23507,3,23,1996,1,PF,M,15,8,3/23/1996,Sat,Spectab exclosure,Perognathus,flavus,Rodent
23508,3,23,1996,1,DM,M,37,39,3/23/1996,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
23509,3,23,1996,12,DM,F,37,43,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23510,3,23,1996,12,DM,F,37,48,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23512,3,23,1996,20,PF,F,17,9,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23513,3,23,1996,24,PM,M,21,21,3/23/1996,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23514,3,23,1996,22,DM,M,39,53,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23515,3,23,1996,24,RM,F,17,13,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23516,3,23,1996,12,PM,M,20,17,3/23/1996,Sat,Control,Peromyscus,maniculatus,Rodent
23518,3,23,1996,21,PP,F,21,16,3/23/1996,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23519,3,23,1996,2,DM,F,36,48,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23520,3,23,1996,20,RM,F,16,11,3/23/1996,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23521,3,23,1996,1,DO,M,36,53,3/23/1996,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
23522,3,23,1996,2,DM,F,37,49,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23523,3,23,1996,12,PM,M,20,18,3/23/1996,Sat,Control,Peromyscus,maniculatus,Rodent
23524,3,23,1996,20,PE,M,21,22,3/23/1996,Sat,Short-term Krat Exclosure,Peromyscus,eremicus,Rodent
23525,3,23,1996,18,PF,M,16,7,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23526,3,23,1996,20,PF,M,16,9,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23527,3,23,1996,1,DO,M,36,50,3/23/1996,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
23528,3,23,1996,24,PE,M,19,21,3/23/1996,Sat,Rodent Exclosure,Peromyscus,eremicus,Rodent
23529,3,23,1996,22,PF,M,17,11,3/23/1996,Sat,Control,Perognathus,flavus,Rodent
23530,3,23,1996,20,PP,M,23,20,3/23/1996,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23531,3,23,1996,21,PF,F,16,8,3/23/1996,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23532,3,23,1996,19,RM,F,17,12,3/23/1996,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23533,3,23,1996,18,PF,M,16,9,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23534,3,23,1996,21,PP,M,24,24,3/23/1996,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23535,3,23,1996,1,PB,M,30,49,3/23/1996,Sat,Spectab exclosure,Chaetodipus,baileyi,Rodent
23536,3,23,1996,12,DO,M,45,51,3/23/1996,Sat,Control,Dipodomys,ordii,Rodent
23538,3,23,1996,1,PP,M,23,24,3/23/1996,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
23539,3,23,1996,22,PP,M,23,21,3/23/1996,Sat,Control,Chaetodipus,penicillatus,Rodent
23540,3,23,1996,7,RM,F,16,12,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23541,3,23,1996,23,RM,M,17,11,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23542,3,23,1996,20,PF,M,16,10,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23543,3,23,1996,7,PP,F,21,17,3/23/1996,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
23544,3,23,1996,17,DM,M,37,45,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23545,3,23,1996,21,PF,F,16,8,3/23/1996,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23546,3,23,1996,12,OL,M,20,26,3/23/1996,Sat,Control,Onychomys,leucogaster,Rodent
23547,3,23,1996,2,PE,F,20,18,3/23/1996,Sat,Control,Peromyscus,eremicus,Rodent
23548,3,23,1996,1,DM,M,40,58,3/23/1996,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
23549,3,23,1996,2,DM,M,38,44,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23550,3,23,1996,12,DM,M,36,52,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23551,3,23,1996,20,PP,M,24,19,3/23/1996,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23552,3,23,1996,22,DM,F,37,41,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23553,3,23,1996,7,PP,M,23,21,3/23/1996,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
23554,3,23,1996,1,OT,F,22,23,3/23/1996,Sat,Spectab exclosure,Onychomys,torridus,Rodent
23555,3,23,1996,12,OT,F,22,24,3/23/1996,Sat,Control,Onychomys,torridus,Rodent
23557,3,23,1996,24,RM,M,16,10,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23558,3,23,1996,2,RM,F,17,13,3/23/1996,Sat,Control,Reithrodontomys,megalotis,Rodent
23559,3,23,1996,19,PM,M,20,14,3/23/1996,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
23560,3,23,1996,18,PF,M,16,7,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23561,3,23,1996,1,DO,M,34,37,3/23/1996,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
23562,3,23,1996,20,PF,F,17,10,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23563,3,23,1996,22,PF,F,17,8,3/23/1996,Sat,Control,Perognathus,flavus,Rodent
23564,3,23,1996,7,PM,F,20,20,3/23/1996,Sat,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23565,3,23,1996,2,DM,M,37,48,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23566,3,23,1996,20,RM,M,18,10,3/23/1996,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23567,3,23,1996,1,DO,M,36,46,3/23/1996,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
23568,3,23,1996,7,PP,F,22,18,3/23/1996,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
23569,3,23,1996,12,RM,M,16,11,3/23/1996,Sat,Control,Reithrodontomys,megalotis,Rodent
23570,3,23,1996,19,PM,M,21,23,3/23/1996,Sat,Long-term Krat Exclosure,Peromyscus,maniculatus,Rodent
23571,3,23,1996,21,PF,M,16,8,3/23/1996,Sat,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23573,3,23,1996,1,OT,M,21,25,3/23/1996,Sat,Spectab exclosure,Onychomys,torridus,Rodent
23574,3,23,1996,22,DM,M,36,53,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23575,3,23,1996,12,DM,M,37,49,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23576,3,23,1996,22,DM,F,37,50,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23578,3,23,1996,1,PF,M,12,6,3/23/1996,Sat,Spectab exclosure,Perognathus,flavus,Rodent
23579,3,23,1996,17,OT,F,21,31,3/23/1996,Sat,Control,Onychomys,torridus,Rodent
23580,3,23,1996,1,OL,M,23,28,3/23/1996,Sat,Spectab exclosure,Onychomys,leucogaster,Rodent
23581,3,23,1996,17,PF,M,17,8,3/23/1996,Sat,Control,Perognathus,flavus,Rodent
23583,3,23,1996,2,PE,F,19,25,3/23/1996,Sat,Control,Peromyscus,eremicus,Rodent
23584,3,23,1996,12,DM,M,33,36,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23585,3,23,1996,20,RM,M,18,11,3/23/1996,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23586,3,23,1996,21,PP,M,23,19,3/23/1996,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23587,3,23,1996,7,RM,M,17,10,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23588,3,23,1996,18,PP,M,24,23,3/23/1996,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23589,3,23,1996,17,DM,F,36,42,3/23/1996,Sat,Control,Dipodomys,merriami,Rodent
23590,3,23,1996,20,PF,F,17,10,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23591,3,23,1996,18,PF,F,17,10,3/23/1996,Sat,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23592,3,23,1996,2,RM,M,17,11,3/23/1996,Sat,Control,Reithrodontomys,megalotis,Rodent
23595,3,23,1996,19,PP,M,23,22,3/23/1996,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23596,3,23,1996,20,PP,F,24,21,3/23/1996,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23597,3,23,1996,21,PP,F,24,24,3/23/1996,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23598,3,23,1996,2,PE,M,20,25,3/23/1996,Sat,Control,Peromyscus,eremicus,Rodent
23599,3,23,1996,18,RM,M,17,11,3/23/1996,Sat,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23600,3,23,1996,17,PP,F,24,17,3/23/1996,Sat,Control,Chaetodipus,penicillatus,Rodent
23601,3,23,1996,7,RM,M,17,11,3/23/1996,Sat,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23602,3,23,1996,21,RM,F,17,12,3/23/1996,Sat,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23603,3,24,1996,16,DM,M,35,42,3/24/1996,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
23604,3,24,1996,3,PE,M,21,20,3/24/1996,Sun,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
23605,3,24,1996,8,PE,F,20,24,3/24/1996,Sun,Control,Peromyscus,eremicus,Rodent
23606,3,24,1996,13,PF,M,16,9,3/24/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23607,3,24,1996,14,DM,M,36,49,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23608,3,24,1996,6,OT,F,19,30,3/24/1996,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
23609,3,24,1996,11,RM,M,18,12,3/24/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23610,3,24,1996,13,PF,F,17,9,3/24/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23611,3,24,1996,8,DO,M,38,48,3/24/1996,Sun,Control,Dipodomys,ordii,Rodent
23612,3,24,1996,16,DM,F,35,31,3/24/1996,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
23614,3,24,1996,8,PP,M,22,21,3/24/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23615,3,24,1996,13,PF,F,18,7,3/24/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23616,3,24,1996,3,PF,F,16,8,3/24/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23617,3,24,1996,8,PP,F,21,16,3/24/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23618,3,24,1996,13,PM,F,22,20,3/24/1996,Sun,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
23619,3,24,1996,9,DM,F,37,36,3/24/1996,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
23620,3,24,1996,15,RM,F,16,11,3/24/1996,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23621,3,24,1996,14,DM,M,37,51,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23622,3,24,1996,11,DM,M,39,53,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23623,3,24,1996,3,PP,M,22,18,3/24/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23624,3,24,1996,14,DM,F,37,48,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23625,3,24,1996,3,PP,M,24,22,3/24/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23626,3,24,1996,3,DO,F,37,54,3/24/1996,Sun,Long-term Krat Exclosure,Dipodomys,ordii,Rodent
23627,3,24,1996,14,DM,M,37,50,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23628,3,24,1996,11,DO,F,38,56,3/24/1996,Sun,Control,Dipodomys,ordii,Rodent
23629,3,24,1996,8,DO,F,34,49,3/24/1996,Sun,Control,Dipodomys,ordii,Rodent
23630,3,24,1996,11,PM,F,19,14,3/24/1996,Sun,Control,Peromyscus,maniculatus,Rodent
23631,3,24,1996,14,DM,F,38,47,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23632,3,24,1996,11,DO,M,36,43,3/24/1996,Sun,Control,Dipodomys,ordii,Rodent
23633,3,24,1996,15,RM,M,18,10,3/24/1996,Sun,Long-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23634,3,24,1996,3,PP,F,22,15,3/24/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23635,3,24,1996,15,DM,M,39,48,3/24/1996,Sun,Long-term Krat Exclosure,Dipodomys,merriami,Rodent
23636,3,24,1996,14,PP,F,24,18,3/24/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23637,3,24,1996,5,DO,F,36,49,3/24/1996,Sun,Rodent Exclosure,Dipodomys,ordii,Rodent
23638,3,24,1996,14,DM,M,36,40,3/24/1996,Sun,Control,Dipodomys,merriami,Rodent
23639,3,24,1996,10,RM,M,16,10,3/24/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23640,3,24,1996,13,PP,M,23,25,3/24/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23641,3,24,1996,13,DM,F,36,39,3/24/1996,Sun,Short-term Krat Exclosure,Dipodomys,merriami,Rodent
23642,3,24,1996,16,DM,F,34,49,3/24/1996,Sun,Rodent Exclosure,Dipodomys,merriami,Rodent
23643,3,24,1996,14,PP,M,22,22,3/24/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23645,4,14,1996,2,DM,F,37,47,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23646,4,14,1996,7,PM,M,21,21,4/14/1996,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23647,4,14,1996,1,DO,M,37,36,4/14/1996,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
23648,4,14,1996,12,PP,F,23,19,4/14/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23649,4,14,1996,7,PM,F,21,17,4/14/1996,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23650,4,14,1996,2,DM,F,34,26,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23651,4,14,1996,19,PF,F,17,9,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23652,4,14,1996,22,PF,F,17,8,4/14/1996,Sun,Control,Perognathus,flavus,Rodent
23653,4,14,1996,17,DM,M,38,40,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23654,4,14,1996,21,PF,F,16,10,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23655,4,14,1996,22,DM,F,37,27,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23656,4,14,1996,1,PF,M,15,8,4/14/1996,Sun,Spectab exclosure,Perognathus,flavus,Rodent
23657,4,14,1996,7,RM,M,15,10,4/14/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23658,4,14,1996,2,PE,M,21,20,4/14/1996,Sun,Control,Peromyscus,eremicus,Rodent
23659,4,14,1996,20,PF,M,17,10,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23660,4,14,1996,24,PM,M,20,18,4/14/1996,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23661,4,14,1996,18,PF,F,17,9,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23662,4,14,1996,17,DM,M,38,39,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23663,4,14,1996,12,DM,F,34,48,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23664,4,14,1996,24,RM,M,17,10,4/14/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23665,4,14,1996,21,PP,F,21,20,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23666,4,14,1996,12,PF,F,15,8,4/14/1996,Sun,Control,Perognathus,flavus,Rodent
23667,4,14,1996,18,PP,F,24,20,4/14/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23668,4,14,1996,19,PF,M,16,8,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23669,4,14,1996,12,RM,F,17,15,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23670,4,14,1996,12,DM,F,37,49,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23671,4,14,1996,20,RM,M,19,11,4/14/1996,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23672,4,14,1996,19,PP,M,23,18,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23673,4,14,1996,17,DM,M,37,49,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23674,4,14,1996,20,PF,F,17,11,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23675,4,14,1996,1,PF,M,16,8,4/14/1996,Sun,Spectab exclosure,Perognathus,flavus,Rodent
23676,4,14,1996,2,PP,F,23,20,4/14/1996,Sun,Control,Chaetodipus,penicillatus,Rodent
23678,4,14,1996,22,PF,F,16,7,4/14/1996,Sun,Control,Perognathus,flavus,Rodent
23679,4,14,1996,1,RM,F,18,14,4/14/1996,Sun,Spectab exclosure,Reithrodontomys,megalotis,Rodent
23680,4,14,1996,2,RM,M,18,12,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23681,4,14,1996,1,DO,F,36,51,4/14/1996,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
23682,4,14,1996,12,DO,M,35,52,4/14/1996,Sun,Control,Dipodomys,ordii,Rodent
23683,4,14,1996,19,PP,F,24,18,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23684,4,14,1996,17,PF,M,16,9,4/14/1996,Sun,Control,Perognathus,flavus,Rodent
23685,4,14,1996,18,RM,M,17,11,4/14/1996,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23686,4,14,1996,17,DM,M,37,45,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23687,4,14,1996,2,DM,M,40,56,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23688,4,14,1996,18,PF,M,16,7,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23689,4,14,1996,22,DM,M,37,51,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23690,4,14,1996,18,PF,M,15,9,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23691,4,14,1996,17,PF,M,18,9,4/14/1996,Sun,Control,Perognathus,flavus,Rodent
23692,4,14,1996,18,PP,M,24,23,4/14/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23693,4,14,1996,12,DM,M,37,52,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23694,4,14,1996,21,PF,F,16,9,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23695,4,14,1996,20,PP,M,24,21,4/14/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23696,4,14,1996,20,RM,M,17,11,4/14/1996,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
23697,4,14,1996,7,PP,F,21,21,4/14/1996,Sun,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
23698,4,14,1996,12,DM,M,37,44,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23700,4,14,1996,12,RM,M,18,12,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23702,4,14,1996,21,PF,M,15,8,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23703,4,14,1996,2,DM,F,36,49,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23704,4,14,1996,18,PF,M,17,8,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23705,4,14,1996,17,DM,M,38,51,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23706,4,14,1996,22,DM,F,37,43,4/14/1996,Sun,Control,Dipodomys,merriami,Rodent
23707,4,14,1996,21,PP,F,25,26,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23708,4,14,1996,12,OT,F,22,23,4/14/1996,Sun,Control,Onychomys,torridus,Rodent
23709,4,14,1996,7,RM,F,17,11,4/14/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23710,4,14,1996,12,OL,M,21,27,4/14/1996,Sun,Control,Onychomys,leucogaster,Rodent
23711,4,14,1996,19,PP,M,24,18,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23712,4,14,1996,17,RM,F,16,9,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23713,4,14,1996,23,RM,M,17,13,4/14/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23715,4,14,1996,1,DO,M,37,38,4/14/1996,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
23716,4,14,1996,2,PE,F,19,25,4/14/1996,Sun,Control,Peromyscus,eremicus,Rodent
23717,4,14,1996,19,PF,M,17,8,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23718,4,14,1996,18,PP,M,24,20,4/14/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23719,4,14,1996,24,PM,M,20,17,4/14/1996,Sun,Rodent Exclosure,Peromyscus,maniculatus,Rodent
23720,4,14,1996,1,DO,M,34,37,4/14/1996,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
23721,4,14,1996,19,PF,M,17,9,4/14/1996,Sun,Long-term Krat Exclosure,Perognathus,flavus,Rodent
23722,4,14,1996,12,RM,M,18,11,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23723,4,14,1996,17,RM,M,17,10,4/14/1996,Sun,Control,Reithrodontomys,megalotis,Rodent
23724,4,14,1996,20,PP,F,24,25,4/14/1996,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23725,4,14,1996,7,RM,M,15,9,4/14/1996,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
23726,4,14,1996,19,PP,M,23,21,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23727,4,14,1996,1,PF,F,15,7,4/14/1996,Sun,Spectab exclosure,Perognathus,flavus,Rodent
23728,4,14,1996,19,PP,M,22,18,4/14/1996,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23729,4,14,1996,2,PE,F,20,22,4/14/1996,Sun,Control,Peromyscus,eremicus,Rodent
23730,4,14,1996,24,PE,M,20,20,4/14/1996,Sun,Rodent Exclosure,Peromyscus,eremicus,Rodent
23731,4,14,1996,18,PF,M,16,9,4/14/1996,Sun,Short-term Krat Exclosure,Perognathus,flavus,Rodent
23732,4,15,1996,3,PP,M,22,20,4/15/1996,Mon,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
23733,4,15,1996,13,PM,M,20,21,4/15/1996,Mon,Short-term Krat Exclosure,Peromyscus,maniculatus,Rodent
23734,4,15,1996,16,DM,F,31,30,4/15/1996,Mon,Rodent Exclosure,Dipodomys,merriami,Rodent
23735,4,15,1996,3,PE,F,20,19,4/15/1996,Mon,Long-term Krat Exclosure,Peromyscus,eremicus,Rodent
23736,4,15,1996,11,PP,M,22,22,4/15/1996,Mon,Control,Chaetodipus,penicillatus,Rodent
