record_id,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type
34232,18,PB,F,26,34,6/15/2002,Sat,Short-term Krat Exclosure
34235,18,PB,F,26,25,6/15/2002,Sat,Short-term Krat Exclosure
34236,18,PB,F,26,23,6/15/2002,Sat,Short-term Krat Exclosure
34237,18,PB,M,26,18,6/15/2002,Sat,Short-term Krat Exclosure
34245,17,DM,M,37,50,6/15/2002,Sat,Control
34250,17,PB,F,27,38,6/15/2002,Sat,Control
34252,17,PB,M,27,28,6/15/2002,Sat,Control
34253,17,DM,F,36,50,6/15/2002,Sat,Control
34258,17,PB,F,27,20,6/15/2002,Sat,Control
34263,21,PB,M,27,40,6/15/2002,Sat,Long-term Krat Exclosure
34269,21,PB,F,25,31,6/15/2002,Sat,Long-term Krat Exclosure
34274,20,PB,F,25,33,6/15/2002,Sat,Short-term Krat Exclosure
34275,20,PB,F,25,29,6/15/2002,Sat,Short-term Krat Exclosure
34290,3,DM,F,36,44,6/16/2002,Sun,Long-term Krat Exclosure
34292,3,PP,F,22,11,6/16/2002,Sun,Long-term Krat Exclosure
34297,3,DM,M,36,53,6/16/2002,Sun,Long-term Krat Exclosure
34303,4,PP,F,23,20,6/16/2002,Sun,Control
34305,4,PB,M,26,28,6/16/2002,Sun,Control
34307,4,DO,M,35,50,6/16/2002,Sun,Control
34309,4,PB,F,26,27,6/16/2002,Sun,Control
34310,4,PE,F,20,22,6/16/2002,Sun,Control
34315,6,PP,F,22,17,6/16/2002,Sun,Short-term Krat Exclosure
34318,6,DO,M,36,43,6/16/2002,Sun,Short-term Krat Exclosure
34320,6,PP,M,23,18,6/16/2002,Sun,Short-term Krat Exclosure
34323,6,PB,M,26,22,6/16/2002,Sun,Short-term Krat Exclosure
34324,6,PB,F,25,29,6/16/2002,Sun,Short-term Krat Exclosure
34328,11,DO,M,36,49,6/16/2002,Sun,Control
34342,9,DM,M,36,48,6/16/2002,Sun,Spectab exclosure
34345,9,PP,M,21,10,6/16/2002,Sun,Spectab exclosure
34346,9,DM,M,34,22,6/16/2002,Sun,Spectab exclosure
34352,8,DO,F,38,48,6/16/2002,Sun,Control
34353,8,PP,M,21,9,6/16/2002,Sun,Control
34357,8,PB,F,26,21,6/16/2002,Sun,Control
34360,8,DO,M,36,55,6/16/2002,Sun,Control
34362,8,PB,M,25,18,6/16/2002,Sun,Control
34363,8,PP,M,22,11,6/16/2002,Sun,Control
34364,8,PP,M,22,21,6/16/2002,Sun,Control
34365,8,PP,F,22,18,6/16/2002,Sun,Control
34367,13,PB,M,26,26,6/16/2002,Sun,Short-term Krat Exclosure
34369,13,PB,M,27,41,6/16/2002,Sun,Short-term Krat Exclosure
34372,13,DO,F,36,41,6/16/2002,Sun,Short-term Krat Exclosure
34376,13,PB,F,26,37,6/16/2002,Sun,Short-term Krat Exclosure
34378,14,DM,F,36,46,6/16/2002,Sun,Control
34382,14,DM,M,35,38,6/16/2002,Sun,Control
34384,14,OT,M,21,23,6/16/2002,Sun,Control
34387,14,NL,M,31,203,6/16/2002,Sun,Control
34388,15,PB,F,26,37,6/16/2002,Sun,Long-term Krat Exclosure
34390,15,PP,M,22,10,6/16/2002,Sun,Long-term Krat Exclosure
34392,15,PB,M,26,26,6/16/2002,Sun,Long-term Krat Exclosure
34393,15,PP,F,22,19,6/16/2002,Sun,Long-term Krat Exclosure
34396,15,PB,F,26,29,6/16/2002,Sun,Long-term Krat Exclosure
34402,15,PP,M,25,18,6/16/2002,Sun,Long-term Krat Exclosure
34403,16,PF,F,16,5,6/16/2002,Sun,Rodent Exclosure
34404,16,PB,M,26,24,6/16/2002,Sun,Rodent Exclosure
34405,16,OT,F,20,24,6/16/2002,Sun,Rodent Exclosure
34406,16,PB,M,27,23,6/16/2002,Sun,Rodent Exclosure
34407,16,PB,F,26,27,6/16/2002,Sun,Rodent Exclosure
34411,1,DO,F,37,40,7/13/2002,Sat,Spectab exclosure
34416,1,PP,F,22,18,7/13/2002,Sat,Spectab exclosure
34419,1,PP,F,23,15,7/13/2002,Sat,Spectab exclosure
34427,2,PB,F,25,26,7/13/2002,Sat,Control
34428,2,DM,F,34,46,7/13/2002,Sat,Control
34430,2,PP,F,19,13,7/13/2002,Sat,Control
34433,2,PP,F,20,13,7/13/2002,Sat,Control
34443,12,PP,F,22,21,7/13/2002,Sat,Control
34446,12,PE,M,21,23,7/13/2002,Sat,Control
34460,19,PB,M,27,24,7/13/2002,Sat,Long-term Krat Exclosure
34461,19,PB,F,25,30,7/13/2002,Sat,Long-term Krat Exclosure
34464,18,PB,F,26,27,7/13/2002,Sat,Short-term Krat Exclosure
34465,18,PB,F,26,24,7/13/2002,Sat,Short-term Krat Exclosure
34466,18,PB,F,25,25,7/13/2002,Sat,Short-term Krat Exclosure
34474,18,PB,F,26,31,7/13/2002,Sat,Short-term Krat Exclosure
34475,17,OT,M,21,27,7/13/2002,Sat,Control
34476,17,PB,M,26,28,7/13/2002,Sat,Control
34477,17,DM,M,36,54,7/13/2002,Sat,Control
34478,17,PP,F,21,11,7/13/2002,Sat,Control
34484,17,PP,M,21,16,7/13/2002,Sat,Control
34486,17,PB,M,27,33,7/13/2002,Sat,Control
34491,20,PP,F,23,15,7/13/2002,Sat,Short-term Krat Exclosure
34498,20,PB,M,27,40,7/13/2002,Sat,Short-term Krat Exclosure
34505,21,PB,M,26,24,7/13/2002,Sat,Long-term Krat Exclosure
34509,21,PB,F,25,30,7/13/2002,Sat,Long-term Krat Exclosure
34510,22,PB,F,26,26,7/13/2002,Sat,Control
34514,22,PB,F,26,30,7/13/2002,Sat,Control
34516,22,PB,M,27,29,7/13/2002,Sat,Control
34519,23,PE,F,20,23,7/13/2002,Sat,Rodent Exclosure
34522,7,PP,M,22,15,7/13/2002,Sat,Rodent Exclosure
34524,7,PB,M,25,16,7/13/2002,Sat,Rodent Exclosure
34528,24,RM,M,15,7,7/13/2002,Sat,Rodent Exclosure
34534,3,PB,F,26,34,7/14/2002,Sun,Long-term Krat Exclosure
34537,3,PB,M,27,42,7/14/2002,Sun,Long-term Krat Exclosure
34539,3,PP,M,20,13,7/14/2002,Sun,Long-term Krat Exclosure
34547,3,PP,F,21,16,7/14/2002,Sun,Long-term Krat Exclosure
34550,4,PB,M,25,25,7/14/2002,Sun,Control
34553,4,PP,F,23,15,7/14/2002,Sun,Control
34557,4,PP,F,22,17,7/14/2002,Sun,Control
34558,4,PF,F,15,7,7/14/2002,Sun,Control
34560,4,PB,F,26,26,7/14/2002,Sun,Control
34561,6,PP,F,21,12,7/14/2002,Sun,Short-term Krat Exclosure
34564,6,PB,M,25,26,7/14/2002,Sun,Short-term Krat Exclosure
34565,6,PB,M,26,42,7/14/2002,Sun,Short-term Krat Exclosure
34567,6,PP,M,24,19,7/14/2002,Sun,Short-term Krat Exclosure
34570,6,PB,F,26,38,7/14/2002,Sun,Short-term Krat Exclosure
34572,6,PB,F,26,26,7/14/2002,Sun,Short-term Krat Exclosure
34573,6,DO,M,36,39,7/14/2002,Sun,Short-term Krat Exclosure
34577,6,PB,F,25,29,7/14/2002,Sun,Short-term Krat Exclosure
34580,6,PB,F,25,34,7/14/2002,Sun,Short-term Krat Exclosure
34590,11,PP,M,23,18,7/14/2002,Sun,Control
34591,11,PP,M,22,13,7/14/2002,Sun,Control
34599,9,PP,F,22,17,7/14/2002,Sun,Spectab exclosure
34601,9,DO,F,37,47,7/14/2002,Sun,Spectab exclosure
34603,9,DM,M,36,46,7/14/2002,Sun,Spectab exclosure
34606,9,PP,F,22,13,7/14/2002,Sun,Spectab exclosure
34609,9,DM,M,37,35,7/14/2002,Sun,Spectab exclosure
34611,8,DO,M,37,52,7/14/2002,Sun,Control
34617,8,OT,M,18,19,7/14/2002,Sun,Control
34618,8,DO,M,34,53,7/14/2002,Sun,Control
34621,8,PP,F,22,12,7/14/2002,Sun,Control
34625,13,OT,F,21,21,7/14/2002,Sun,Short-term Krat Exclosure
34629,13,PB,M,25,29,7/14/2002,Sun,Short-term Krat Exclosure
34630,13,PB,M,27,41,7/14/2002,Sun,Short-term Krat Exclosure
34631,13,PP,F,22,11,7/14/2002,Sun,Short-term Krat Exclosure
34633,13,PP,M,21,13,7/14/2002,Sun,Short-term Krat Exclosure
34635,13,PB,M,27,31,7/14/2002,Sun,Short-term Krat Exclosure
34637,13,PB,F,26,25,7/14/2002,Sun,Short-term Krat Exclosure
34639,14,DM,F,36,40,7/14/2002,Sun,Control
34642,14,PP,M,22,13,7/14/2002,Sun,Control
34646,14,PP,M,23,14,7/14/2002,Sun,Control
34649,15,PB,F,24,25,7/14/2002,Sun,Long-term Krat Exclosure
34650,15,PP,F,23,17,7/14/2002,Sun,Long-term Krat Exclosure
34654,15,DM,F,36,42,7/14/2002,Sun,Long-term Krat Exclosure
34655,15,PP,F,21,18,7/14/2002,Sun,Long-term Krat Exclosure
34656,15,PB,M,25,29,7/14/2002,Sun,Long-term Krat Exclosure
34657,15,PB,M,26,29,7/14/2002,Sun,Long-term Krat Exclosure
34658,15,SH,M,27,57,7/14/2002,Sun,Long-term Krat Exclosure
34659,15,PB,F,25,23,7/14/2002,Sun,Long-term Krat Exclosure
34661,16,OT,F,21,39,7/14/2002,Sun,Rodent Exclosure
34663,16,RM,M,14,7,7/14/2002,Sun,Rodent Exclosure
34667,16,DM,F,36,45,7/14/2002,Sun,Rodent Exclosure
34675,12,DO,F,37,57,9/8/2002,Sun,Control
34678,19,PB,M,27,33,9/8/2002,Sun,Long-term Krat Exclosure
34681,18,PB,F,26,29,9/8/2002,Sun,Short-term Krat Exclosure
34683,17,PB,F,26,30,9/8/2002,Sun,Control
34685,17,DM,F,37,50,9/8/2002,Sun,Control
34686,17,PB,F,26,31,9/8/2002,Sun,Control
34687,17,DM,M,35,47,9/8/2002,Sun,Control
34688,17,NL,M,32,162,9/8/2002,Sun,Control
34689,20,PB,F,26,48,9/8/2002,Sun,Short-term Krat Exclosure
34691,21,PB,M,28,36,9/8/2002,Sun,Long-term Krat Exclosure
34693,22,PB,M,26,30,9/8/2002,Sun,Control
34694,22,PB,F,27,33,9/8/2002,Sun,Control
34695,22,PP,M,24,21,9/8/2002,Sun,Control
34697,24,PP,M,22,18,9/8/2002,Sun,Rodent Exclosure
34701,15,PB,M,25,32,9/10/2002,Tue,Long-term Krat Exclosure
34703,14,DM,M,36,55,9/10/2002,Tue,Control
34707,14,DM,M,35,52,9/10/2002,Tue,Control
34712,13,OT,M,19,26,9/10/2002,Tue,Short-term Krat Exclosure
34715,13,PB,M,25,33,9/10/2002,Tue,Short-term Krat Exclosure
34719,9,PP,F,21,15,9/10/2002,Tue,Spectab exclosure
34731,8,OT,M,20,11,9/10/2002,Tue,Control
34733,3,PB,F,27,46,9/10/2002,Tue,Long-term Krat Exclosure
34735,3,PP,M,21,13,9/10/2002,Tue,Long-term Krat Exclosure
34736,3,PP,F,22,18,9/10/2002,Tue,Long-term Krat Exclosure
34739,4,PP,M,21,15,9/10/2002,Tue,Control
34741,4,DO,M,36,53,9/10/2002,Tue,Control
34744,6,PP,F,21,17,9/10/2002,Tue,Short-term Krat Exclosure
34745,6,PB,F,27,36,9/10/2002,Tue,Short-term Krat Exclosure
34747,6,PP,F,21,20,9/10/2002,Tue,Short-term Krat Exclosure
34748,6,PB,F,27,36,9/10/2002,Tue,Short-term Krat Exclosure
34750,16,PP,M,23,19,9/10/2002,Tue,Rodent Exclosure
34752,16,OT,M,20,15,9/10/2002,Tue,Rodent Exclosure
34753,16,PB,M,27,36,9/10/2002,Tue,Rodent Exclosure
34754,16,OT,F,20,25,9/10/2002,Tue,Rodent Exclosure
34765,1,PP,F,23,18,10/5/2002,Sat,Spectab exclosure
34766,1,PP,F,20,15,10/5/2002,Sat,Spectab exclosure
34769,1,PP,F,22,16,10/5/2002,Sat,Spectab exclosure
34772,1,PB,F,25,28,10/5/2002,Sat,Spectab exclosure
34779,2,OL,M,20,27,10/5/2002,Sat,Control
34782,2,PB,M,27,40,10/5/2002,Sat,Control
34785,17,PB,M,26,32,10/5/2002,Sat,Control
34793,17,DM,F,35,50,10/5/2002,Sat,Control
34794,17,PP,M,21,16,10/5/2002,Sat,Control
34795,17,PP,F,21,15,10/5/2002,Sat,Control
34797,18,PB,M,27,55,10/5/2002,Sat,Short-term Krat Exclosure
34798,18,PB,F,25,34,10/5/2002,Sat,Short-term Krat Exclosure
34799,18,PB,F,26,29,10/5/2002,Sat,Short-term Krat Exclosure
34801,18,PB,F,25,29,10/5/2002,Sat,Short-term Krat Exclosure
34804,18,PB,F,25,31,10/5/2002,Sat,Short-term Krat Exclosure
34805,18,PB,F,25,30,10/5/2002,Sat,Short-term Krat Exclosure
34807,18,PB,F,27,32,10/5/2002,Sat,Short-term Krat Exclosure
34815,19,PB,F,25,35,10/5/2002,Sat,Long-term Krat Exclosure
34817,12,PP,F,21,13,10/5/2002,Sat,Control
34821,12,PB,F,27,26,10/5/2002,Sat,Control
34823,12,DO,F,36,57,10/5/2002,Sat,Control
34824,12,PP,M,22,15,10/5/2002,Sat,Control
34826,12,DM,F,35,50,10/5/2002,Sat,Control
34828,22,PB,F,27,36,10/5/2002,Sat,Control
34833,22,PB,F,25,30,10/5/2002,Sat,Control
34836,22,PB,F,26,30,10/5/2002,Sat,Control
34852,20,PB,F,26,30,10/5/2002,Sat,Short-term Krat Exclosure
34857,20,PB,F,26,31,10/5/2002,Sat,Short-term Krat Exclosure
34859,20,PB,M,26,48,10/5/2002,Sat,Short-term Krat Exclosure
34860,20,NL,F,32,190,10/5/2002,Sat,Short-term Krat Exclosure
34874,3,PB,F,25,15,10/6/2002,Sun,Long-term Krat Exclosure
34878,3,PB,M,27,44,10/6/2002,Sun,Long-term Krat Exclosure
34879,3,PB,F,26,17,10/6/2002,Sun,Long-term Krat Exclosure
34880,4,PB,F,24,28,10/6/2002,Sun,Control
34882,4,PF,F,15,10,10/6/2002,Sun,Control
34884,4,PB,M,28,43,10/6/2002,Sun,Control
34885,4,PB,F,27,25,10/6/2002,Sun,Control
34888,6,PP,M,22,17,10/6/2002,Sun,Short-term Krat Exclosure
34894,6,PB,M,26,39,10/6/2002,Sun,Short-term Krat Exclosure
34895,6,PB,F,25,26,10/6/2002,Sun,Short-term Krat Exclosure
34896,6,PB,F,25,29,10/6/2002,Sun,Short-term Krat Exclosure
34897,6,PB,M,26,41,10/6/2002,Sun,Short-term Krat Exclosure
34898,6,PB,F,26,30,10/6/2002,Sun,Short-term Krat Exclosure
34902,11,PP,F,21,19,10/6/2002,Sun,Control
34903,11,OT,F,20,33,10/6/2002,Sun,Control
34904,11,PP,F,21,16,10/6/2002,Sun,Control
34915,9,PP,F,21,17,10/6/2002,Sun,Spectab exclosure
34919,8,OT,F,20,23,10/6/2002,Sun,Control
34922,8,DO,F,37,56,10/6/2002,Sun,Control
34925,8,PP,M,21,16,10/6/2002,Sun,Control
34929,15,PB,F,26,32,10/6/2002,Sun,Long-term Krat Exclosure
34933,15,PP,F,21,16,10/6/2002,Sun,Long-term Krat Exclosure
34934,15,PB,F,26,27,10/6/2002,Sun,Long-term Krat Exclosure
34940,14,DM,M,34,52,10/6/2002,Sun,Control
34941,14,DM,M,34,54,10/6/2002,Sun,Control
34944,14,DM,M,38,52,10/6/2002,Sun,Control
34949,14,PP,M,22,17,10/6/2002,Sun,Control
34950,14,DM,F,35,43,10/6/2002,Sun,Control
34958,13,DO,M,39,60,10/6/2002,Sun,Short-term Krat Exclosure
34964,16,OT,M,18,22,10/6/2002,Sun,Rodent Exclosure
34972,1,PP,F,22,18,11/9/2002,Sat,Spectab exclosure
34985,2,DM,M,35,55,11/9/2002,Sat,Control
34987,2,DM,M,35,45,11/9/2002,Sat,Control
34992,17,OT,F,19,30,11/9/2002,Sat,Control
34994,17,PB,F,28,38,11/9/2002,Sat,Control
34996,17,DM,M,33,47,11/9/2002,Sat,Control
34997,17,DM,M,36,44,11/9/2002,Sat,Control
34999,17,PB,F,27,29,11/9/2002,Sat,Control
35011,18,PB,F,26,29,11/9/2002,Sat,Short-term Krat Exclosure
35013,18,PB,F,26,29,11/9/2002,Sat,Short-term Krat Exclosure
35015,18,PB,F,25,30,11/9/2002,Sat,Short-term Krat Exclosure
35019,19,PP,F,21,13,11/9/2002,Sat,Long-term Krat Exclosure
35021,19,PP,M,21,15,11/9/2002,Sat,Long-term Krat Exclosure
35022,19,PP,F,22,18,11/9/2002,Sat,Long-term Krat Exclosure
35025,19,PB,F,26,24,11/9/2002,Sat,Long-term Krat Exclosure
35029,12,DO,F,36,54,11/9/2002,Sat,Control
35031,12,OT,M,20,24,11/9/2002,Sat,Control
35032,12,PB,M,27,51,11/9/2002,Sat,Control
35035,12,PB,F,27,31,11/9/2002,Sat,Control
35039,22,PB,M,27,34,11/9/2002,Sat,Control
35045,22,PB,F,26,26,11/9/2002,Sat,Control
35047,21,PB,M,27,45,11/9/2002,Sat,Long-term Krat Exclosure
35048,21,PB,F,25,30,11/9/2002,Sat,Long-term Krat Exclosure
35052,21,PB,F,26,30,11/9/2002,Sat,Long-term Krat Exclosure
35056,21,PB,M,27,45,11/9/2002,Sat,Long-term Krat Exclosure
35058,20,PB,M,27,49,11/9/2002,Sat,Short-term Krat Exclosure
35059,20,PB,F,26,25,11/9/2002,Sat,Short-term Krat Exclosure
35063,20,PE,F,20,24,11/9/2002,Sat,Short-term Krat Exclosure
35064,20,OT,M,19,13,11/9/2002,Sat,Short-term Krat Exclosure
35068,24,RM,F,16,16,11/9/2002,Sat,Rodent Exclosure
35075,7,PE,F,21,30,11/9/2002,Sat,Rodent Exclosure
35079,6,DO,F,35,61,11/10/2002,Sun,Short-term Krat Exclosure
35081,6,PB,F,25,25,11/10/2002,Sun,Short-term Krat Exclosure
35083,6,OT,M,19,23,11/10/2002,Sun,Short-term Krat Exclosure
35092,11,PP,M,22,15,11/10/2002,Sun,Control
35094,11,PB,F,27,33,11/10/2002,Sun,Control
35095,11,PP,M,22,17,11/10/2002,Sun,Control
35107,3,PB,F,26,25,11/10/2002,Sun,Long-term Krat Exclosure
35109,3,PB,M,28,49,11/10/2002,Sun,Long-term Krat Exclosure
35113,3,PB,F,27,24,11/10/2002,Sun,Long-term Krat Exclosure
35114,4,DO,M,34,41,11/10/2002,Sun,Control
35119,4,PB,F,26,28,11/10/2002,Sun,Control
35121,4,PB,M,26,46,11/10/2002,Sun,Control
35122,4,PP,M,22,14,11/10/2002,Sun,Control
35124,6,PB,F,26,30,11/10/2002,Sun,Short-term Krat Exclosure
35125,6,PB,F,26,39,11/10/2002,Sun,Short-term Krat Exclosure
35127,6,PB,M,27,46,11/10/2002,Sun,Short-term Krat Exclosure
35128,6,PB,F,25,28,11/10/2002,Sun,Short-term Krat Exclosure
35132,9,OT,M,20,22,11/10/2002,Sun,Spectab exclosure
35135,9,OL,M,21,21,11/10/2002,Sun,Spectab exclosure
35140,8,OT,F,20,25,11/10/2002,Sun,Control
35141,8,PB,F,26,37,11/10/2002,Sun,Control
35143,8,PB,F,26,24,11/10/2002,Sun,Control
35145,8,PB,F,27,27,11/10/2002,Sun,Control
35147,8,DO,M,39,63,11/10/2002,Sun,Control
35148,8,PP,F,22,14,11/10/2002,Sun,Control
35150,13,PB,F,27,35,11/10/2002,Sun,Short-term Krat Exclosure
35151,13,PB,M,26,22,11/10/2002,Sun,Short-term Krat Exclosure
35152,13,PB,M,26,44,11/10/2002,Sun,Short-term Krat Exclosure
35159,13,PB,F,25,20,11/10/2002,Sun,Short-term Krat Exclosure
35160,13,DO,F,36,65,11/10/2002,Sun,Short-term Krat Exclosure
35163,13,OT,M,20,23,11/10/2002,Sun,Short-term Krat Exclosure
35171,14,DM,F,36,44,11/10/2002,Sun,Control
35174,15,PB,F,25,31,11/10/2002,Sun,Long-term Krat Exclosure
35179,15,PB,F,25,22,11/10/2002,Sun,Long-term Krat Exclosure
35180,15,PB,M,26,38,11/10/2002,Sun,Long-term Krat Exclosure
35184,16,PB,F,26,29,11/10/2002,Sun,Rodent Exclosure
35193,1,PB,M,26,14,12/7/2002,Sat,Spectab exclosure
35199,1,NL,F,28,196,12/7/2002,Sat,Spectab exclosure
35202,2,PP,M,21,14,12/7/2002,Sat,Control
35203,2,PB,F,27,27,12/7/2002,Sat,Control
35205,2,PB,F,25,28,12/7/2002,Sat,Control
35207,2,PB,M,27,38,12/7/2002,Sat,Control
35210,2,DM,M,35,48,12/7/2002,Sat,Control
35212,2,NL,M,33,248,12/7/2002,Sat,Control
35224,18,PB,F,28,28,12/7/2002,Sat,Short-term Krat Exclosure
35226,18,PB,F,26,23,12/7/2002,Sat,Short-term Krat Exclosure
35227,18,PB,F,27,28,12/7/2002,Sat,Short-term Krat Exclosure
35230,18,PB,F,26,29,12/7/2002,Sat,Short-term Krat Exclosure
35231,18,NL,F,32,154,12/7/2002,Sat,Short-term Krat Exclosure
35234,19,PB,F,24,25,12/7/2002,Sat,Long-term Krat Exclosure
35237,19,PP,F,21,13,12/7/2002,Sat,Long-term Krat Exclosure
35244,12,PB,F,27,30,12/7/2002,Sat,Control
35247,12,PP,M,20,14,12/7/2002,Sat,Control
35254,22,PB,F,26,27,12/7/2002,Sat,Control
35255,22,PB,M,26,35,12/7/2002,Sat,Control
35268,21,PB,M,26,29,12/7/2002,Sat,Long-term Krat Exclosure
35271,20,PB,F,26,34,12/7/2002,Sat,Short-term Krat Exclosure
35272,20,PB,M,26,47,12/7/2002,Sat,Short-term Krat Exclosure
35273,20,PB,F,25,24,12/7/2002,Sat,Short-term Krat Exclosure
35274,20,PB,F,26,27,12/7/2002,Sat,Short-term Krat Exclosure
35281,23,PP,M,23,15,12/7/2002,Sat,Rodent Exclosure
35284,24,NL,M,35,225,12/7/2002,Sat,Rodent Exclosure
35286,3,PB,F,27,38,12/8/2002,Sun,Long-term Krat Exclosure
35288,3,PB,F,27,36,12/8/2002,Sun,Long-term Krat Exclosure
35289,3,PB,M,26,49,12/8/2002,Sun,Long-term Krat Exclosure
35294,3,PB,F,26,34,12/8/2002,Sun,Long-term Krat Exclosure
35295,3,PB,M,27,46,12/8/2002,Sun,Long-term Krat Exclosure
35296,4,PP,M,21,14,12/8/2002,Sun,Control
35299,4,PB,F,26,24,12/8/2002,Sun,Control
35300,4,PB,F,26,29,12/8/2002,Sun,Control
35303,4,DO,M,36,54,12/8/2002,Sun,Control
35305,4,OT,M,20,21,12/8/2002,Sun,Control
35308,6,PF,F,16,6,12/8/2002,Sun,Short-term Krat Exclosure
35309,6,PB,F,25,27,12/8/2002,Sun,Short-term Krat Exclosure
35310,6,DO,F,36,50,12/8/2002,Sun,Short-term Krat Exclosure
35312,6,PB,F,25,30,12/8/2002,Sun,Short-term Krat Exclosure
35314,6,PB,F,26,27,12/8/2002,Sun,Short-term Krat Exclosure
35318,6,PB,M,26,45,12/8/2002,Sun,Short-term Krat Exclosure
35319,6,DO,M,35,49,12/8/2002,Sun,Short-term Krat Exclosure
35321,6,PB,F,26,37,12/8/2002,Sun,Short-term Krat Exclosure
35325,11,PP,M,22,18,12/8/2002,Sun,Control
35333,11,PB,F,25,26,12/8/2002,Sun,Control
35336,9,PB,F,26,30,12/8/2002,Sun,Spectab exclosure
35337,9,OT,M,20,25,12/8/2002,Sun,Spectab exclosure
35345,9,PB,M,26,24,12/8/2002,Sun,Spectab exclosure
35355,8,PB,F,23,30,12/8/2002,Sun,Control
35356,13,PB,M,26,33,12/8/2002,Sun,Short-term Krat Exclosure
35364,14,DM,F,36,49,12/8/2002,Sun,Control
35368,14,DM,F,33,41,12/8/2002,Sun,Control
35375,15,PB,M,26,36,12/8/2002,Sun,Long-term Krat Exclosure
35376,15,PB,F,25,31,12/8/2002,Sun,Long-term Krat Exclosure
35377,15,PB,M,28,38,12/8/2002,Sun,Long-term Krat Exclosure
35378,15,PB,F,26,29,12/8/2002,Sun,Long-term Krat Exclosure
35383,5,PP,M,20,19,12/8/2002,Sun,Rodent Exclosure
35391,1,DO,F,34,52,12/29/2002,Sun,Spectab exclosure
35392,1,DO,F,33,40,12/29/2002,Sun,Spectab exclosure
35393,1,PP,F,23,19,12/29/2002,Sun,Spectab exclosure
35395,2,OT,M,19,23,12/29/2002,Sun,Control
35401,2,PP,M,21,14,12/29/2002,Sun,Control
35405,2,PB,F,26,26,12/29/2002,Sun,Control
35406,2,PB,M,26,44,12/29/2002,Sun,Control
35413,12,DO,F,36,49,12/29/2002,Sun,Control
35421,19,PB,M,27,35,12/29/2002,Sun,Long-term Krat Exclosure
35422,19,PB,F,26,33,12/29/2002,Sun,Long-term Krat Exclosure
35424,19,PP,M,21,16,12/29/2002,Sun,Long-term Krat Exclosure
35425,19,PE,M,20,22,12/29/2002,Sun,Long-term Krat Exclosure
35426,18,PB,F,25,30,12/29/2002,Sun,Short-term Krat Exclosure
35430,18,PB,F,26,29,12/29/2002,Sun,Short-term Krat Exclosure
35432,18,PB,F,24,28,12/29/2002,Sun,Short-term Krat Exclosure
35433,18,PB,F,26,27,12/29/2002,Sun,Short-term Krat Exclosure
35435,18,NL,F,31,150,12/29/2002,Sun,Short-term Krat Exclosure
35441,17,DM,M,34,47,12/29/2002,Sun,Control
35444,17,DM,F,36,47,12/29/2002,Sun,Control
35445,17,DM,M,33,39,12/29/2002,Sun,Control
35448,17,PB,M,27,45,12/29/2002,Sun,Control
35450,20,PB,M,27,42,12/29/2002,Sun,Short-term Krat Exclosure
35451,20,PB,F,25,25,12/29/2002,Sun,Short-term Krat Exclosure
35452,20,PB,M,25,47,12/29/2002,Sun,Short-term Krat Exclosure
35459,20,NL,F,29,148,12/29/2002,Sun,Short-term Krat Exclosure
35461,21,PB,M,26,42,12/29/2002,Sun,Long-term Krat Exclosure
35462,21,PB,F,25,26,12/29/2002,Sun,Long-term Krat Exclosure
35463,21,PB,M,26,31,12/29/2002,Sun,Long-term Krat Exclosure
35464,21,PB,F,26,35,12/29/2002,Sun,Long-term Krat Exclosure
35466,21,PB,F,25,27,12/29/2002,Sun,Long-term Krat Exclosure
35467,21,PB,F,25,26,12/29/2002,Sun,Long-term Krat Exclosure
35470,22,PB,M,26,46,12/29/2002,Sun,Control
35471,22,PB,F,27,26,12/29/2002,Sun,Control
35473,22,PB,M,27,39,12/29/2002,Sun,Control
35479,24,NL,M,32,224,12/29/2002,Sun,Rodent Exclosure
35481,16,PB,M,28,31,12/29/2002,Sun,Rodent Exclosure
35488,23,PE,F,19,23,12/29/2002,Sun,Rodent Exclosure
35489,23,PB,F,25,24,12/29/2002,Sun,Rodent Exclosure
35498,4,DO,M,34,47,12/31/2002,Tue,Control
35504,6,PB,F,25,27,12/31/2002,Tue,Short-term Krat Exclosure
35506,6,PF,M,13,8,12/31/2002,Tue,Short-term Krat Exclosure
35508,6,PB,F,25,35,12/31/2002,Tue,Short-term Krat Exclosure
35514,11,PP,M,23,18,12/31/2002,Tue,Control
35523,9,DM,F,36,44,12/31/2002,Tue,Spectab exclosure
35524,9,PB,F,25,27,12/31/2002,Tue,Spectab exclosure
35526,8,OT,F,20,24,12/31/2002,Tue,Control
35533,14,DM,F,36,48,12/31/2002,Tue,Control
35534,14,DM,M,37,56,12/31/2002,Tue,Control
35535,14,DM,M,37,53,12/31/2002,Tue,Control
35536,14,DM,F,35,42,12/31/2002,Tue,Control
35537,14,DM,F,36,46,12/31/2002,Tue,Control
35541,15,PB,F,24,31,12/31/2002,Tue,Long-term Krat Exclosure
35543,15,PB,F,27,34,12/31/2002,Tue,Long-term Krat Exclosure
35548,7,DO,M,36,51,12/31/2002,Tue,Rodent Exclosure
