record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
821,4,10,1978,16,DM,F,34,41,1978-04-10,Monday
822,4,10,1978,1,DS,F,48,140,1978-04-10,Monday
823,4,10,1978,18,DM,F,33,40,1978-04-10,Monday
824,4,10,1978,12,DM,M,38,45,1978-04-10,Monday
826,4,10,1978,16,OT,M,20,18,1978-04-10,Monday
827,4,10,1978,15,DM,M,36,47,1978-04-10,Monday
829,4,10,1978,1,DS,M,48,89,1978-04-10,Monday
830,4,10,1978,18,DM,M,38,51,1978-04-10,Monday
833,5,6,1978,2,PF,M,14,8,1978-05-06,Saturday
834,5,6,1978,22,DM,M,38,47,1978-05-06,Saturday
835,5,6,1978,2,DS,M,53,149,1978-05-06,Saturday
836,5,6,1978,9,DS,F,49,124,1978-05-06,Saturday
837,5,6,1978,6,DS,F,48,73,1978-05-06,Saturday
838,5,6,1978,2,DM,M,37,48,1978-05-06,Saturday
839,5,6,1978,9,DS,M,51,139,1978-05-06,Saturday
840,5,6,1978,6,DM,M,37,41,1978-05-06,Saturday
842,5,6,1978,2,DM,F,38,41,1978-05-06,Saturday
843,5,6,1978,22,DS,F,50,114,1978-05-06,Saturday
844,5,6,1978,9,DS,F,46,59,1978-05-06,Saturday
845,5,6,1978,2,NL,M,32,204,1978-05-06,Saturday
847,5,6,1978,20,DM,M,35,45,1978-05-06,Saturday
848,5,6,1978,22,NL,M,32,212,1978-05-06,Saturday
849,5,6,1978,2,DM,M,36,43,1978-05-06,Saturday
850,5,6,1978,22,DS,F,48,91,1978-05-06,Saturday
851,5,6,1978,9,DS,M,46,50,1978-05-06,Saturday
852,5,6,1978,13,DM,M,36,44,1978-05-06,Saturday
853,5,6,1978,9,DS,F,49,113,1978-05-06,Saturday
854,5,6,1978,9,DM,M,36,36,1978-05-06,Saturday
856,5,6,1978,9,DM,F,37,50,1978-05-06,Saturday
859,5,6,1978,21,OT,F,13,9,1978-05-06,Saturday
861,5,17,1978,21,OL,F,19,29,1978-05-17,Wednesday
862,5,17,1978,5,DS,M,52,137,1978-05-17,Wednesday
863,5,17,1978,5,DS,M,48,57,1978-05-17,Wednesday
865,5,17,1978,20,DM,F,37,31,1978-05-17,Wednesday
866,5,17,1978,12,DM,F,37,41,1978-05-17,Wednesday
867,5,17,1978,6,DM,M,37,37,1978-05-17,Wednesday
868,5,17,1978,6,DS,F,50,83,1978-05-17,Wednesday
869,5,17,1978,20,NL,F,33,174,1978-05-17,Wednesday
870,5,17,1978,22,DS,F,49,116,1978-05-17,Wednesday
872,5,17,1978,20,DS,M,52,130,1978-05-17,Wednesday
874,5,17,1978,20,DM,M,37,40,1978-05-17,Wednesday
875,5,17,1978,5,NL,F,33,212,1978-05-17,Wednesday
876,5,17,1978,6,DM,M,36,41,1978-05-17,Wednesday
877,5,17,1978,12,DS,F,50,83,1978-05-17,Wednesday
881,5,18,1978,18,DM,F,35,41,1978-05-18,Thursday
882,5,18,1978,11,DS,M,52,118,1978-05-18,Thursday
883,5,18,1978,17,PM,F,20,22,1978-05-18,Thursday
884,5,18,1978,18,DS,M,49,102,1978-05-18,Thursday
885,5,18,1978,11,DM,M,36,42,1978-05-18,Thursday
887,5,18,1978,11,DM,F,34,29,1978-05-18,Thursday
888,5,18,1978,17,DM,M,34,23,1978-05-18,Thursday
889,5,18,1978,18,DS,F,50,138,1978-05-18,Thursday
890,5,18,1978,17,DS,M,49,131,1978-05-18,Thursday
891,5,18,1978,17,DM,M,35,41,1978-05-18,Thursday
892,5,18,1978,17,DS,F,50,115,1978-05-18,Thursday
893,5,18,1978,14,DS,F,48,121,1978-05-18,Thursday
894,5,18,1978,17,DM,F,35,38,1978-05-18,Thursday
895,5,18,1978,4,DS,M,50,126,1978-05-18,Thursday
896,5,18,1978,4,DS,F,50,120,1978-05-18,Thursday
897,5,18,1978,11,PP,M,21,15,1978-05-18,Thursday
898,5,18,1978,11,DM,F,35,29,1978-05-18,Thursday
899,5,18,1978,18,DM,F,33,43,1978-05-18,Thursday
900,5,18,1978,15,DM,M,37,41,1978-05-18,Thursday
901,5,18,1978,4,DS,F,48,68,1978-05-18,Thursday
904,5,18,1978,11,DS,F,52,97,1978-05-18,Thursday
905,5,18,1978,17,DM,M,33,21,1978-05-18,Thursday
906,5,18,1978,11,DM,M,34,21,1978-05-18,Thursday
907,5,18,1978,14,DM,F,36,44,1978-05-18,Thursday
908,5,18,1978,17,DO,M,33,18,1978-05-18,Thursday
909,5,18,1978,4,DM,M,36,40,1978-05-18,Thursday
910,5,18,1978,17,DM,F,37,41,1978-05-18,Thursday
911,5,19,1978,9,DS,F,48,129,1978-05-19,Friday
913,5,19,1978,1,DM,M,37,42,1978-05-19,Friday
915,5,19,1978,13,OT,F,18,24,1978-05-19,Friday
916,5,19,1978,8,DS,F,50,108,1978-05-19,Friday
917,5,19,1978,1,DS,M,52,160,1978-05-19,Friday
918,5,19,1978,2,OT,F,21,30,1978-05-19,Friday
919,5,19,1978,8,DO,M,35,54,1978-05-19,Friday
920,5,19,1978,8,PF,F,15,7,1978-05-19,Friday
921,5,19,1978,8,DS,F,48,125,1978-05-19,Friday
922,5,19,1978,1,DS,M,50,100,1978-05-19,Friday
923,5,19,1978,1,DM,M,34,21,1978-05-19,Friday
924,5,19,1978,2,DM,M,37,49,1978-05-19,Friday
925,5,19,1978,9,DM,M,36,35,1978-05-19,Friday
926,5,19,1978,1,DO,M,35,37,1978-05-19,Friday
927,5,19,1978,9,DS,F,48,64,1978-05-19,Friday
929,5,19,1978,1,DS,M,48,54,1978-05-19,Friday
930,5,19,1978,2,DM,M,36,44,1978-05-19,Friday
931,5,19,1978,9,DS,F,46,90,1978-05-19,Friday
932,5,19,1978,1,DM,F,37,39,1978-05-19,Friday
933,5,19,1978,2,PP,F,20,13,1978-05-19,Friday
934,5,19,1978,2,DS,F,47,114,1978-05-19,Friday
938,6,8,1978,20,DM,M,38,46,1978-06-08,Thursday
939,6,8,1978,8,DS,F,51,110,1978-06-08,Thursday
940,6,8,1978,11,DS,M,51,119,1978-06-08,Thursday
941,6,8,1978,17,DM,M,36,29,1978-06-08,Thursday
942,6,8,1978,20,DM,M,32,48,1978-06-08,Thursday
944,6,8,1978,9,DS,F,50,124,1978-06-08,Thursday
945,6,8,1978,12,DS,F,49,84,1978-06-08,Thursday
946,6,8,1978,11,DM,F,36,43,1978-06-08,Thursday
947,6,8,1978,17,DM,F,33,43,1978-06-08,Thursday
948,6,8,1978,9,DM,M,37,40,1978-06-08,Thursday
949,6,8,1978,22,DS,F,49,120,1978-06-08,Thursday
950,6,8,1978,8,DO,F,34,55,1978-06-08,Thursday
951,6,8,1978,17,OL,F,21,29,1978-06-08,Thursday
952,6,8,1978,20,DM,F,34,26,1978-06-08,Thursday
953,6,8,1978,12,DS,F,52,115,1978-06-08,Thursday
954,6,8,1978,22,DM,M,36,45,1978-06-08,Thursday
955,6,8,1978,9,DS,M,47,70,1978-06-08,Thursday
956,6,8,1978,17,DS,F,49,123,1978-06-08,Thursday
957,6,8,1978,12,DM,F,33,16,1978-06-08,Thursday
958,6,8,1978,20,DM,F,36,42,1978-06-08,Thursday
959,6,8,1978,8,DS,F,47,125,1978-06-08,Thursday
961,6,8,1978,8,DO,M,36,55,1978-06-08,Thursday
962,6,8,1978,22,DS,F,47,117,1978-06-08,Thursday
963,6,8,1978,17,DS,M,50,133,1978-06-08,Thursday
964,6,8,1978,9,DM,M,36,36,1978-06-08,Thursday
966,6,8,1978,17,DM,M,35,29,1978-06-08,Thursday
967,6,8,1978,22,DS,F,49,99,1978-06-08,Thursday
968,6,8,1978,22,PF,M,13,7,1978-06-08,Thursday
969,6,8,1978,21,PF,M,15,8,1978-06-08,Thursday
971,6,8,1978,17,NL,F,32,135,1978-06-08,Thursday
973,6,8,1978,9,DS,F,47,100,1978-06-08,Thursday
974,6,8,1978,11,DS,F,49,98,1978-06-08,Thursday
975,6,8,1978,17,DM,F,35,43,1978-06-08,Thursday
976,6,8,1978,8,PF,F,15,8,1978-06-08,Thursday
977,6,8,1978,17,DO,M,34,23,1978-06-08,Thursday
978,6,8,1978,21,OT,M,18,12,1978-06-08,Thursday
980,6,8,1978,20,DS,M,51,124,1978-06-08,Thursday
981,6,8,1978,11,PP,M,21,15,1978-06-08,Thursday
982,6,8,1978,12,DS,F,51,84,1978-06-08,Thursday
987,6,9,1978,6,DM,M,36,24,1978-06-09,Friday
989,6,9,1978,4,DS,M,50,122,1978-06-09,Friday
991,6,9,1978,13,PP,M,23,17,1978-06-09,Friday
992,6,9,1978,14,DM,M,38,46,1978-06-09,Friday
993,6,9,1978,2,DS,M,54,149,1978-06-09,Friday
994,6,9,1978,18,DM,F,33,23,1978-06-09,Friday
995,6,9,1978,2,PF,M,16,8,1978-06-09,Friday
996,6,9,1978,18,DS,F,48,136,1978-06-09,Friday
997,6,9,1978,18,DS,M,49,102,1978-06-09,Friday
998,6,9,1978,14,DS,F,51,122,1978-06-09,Friday
999,6,9,1978,18,DM,F,34,40,1978-06-09,Friday
1000,6,9,1978,5,DS,F,46,71,1978-06-09,Friday
1001,6,9,1978,18,DM,F,34,42,1978-06-09,Friday
1003,6,9,1978,1,DS,M,53,160,1978-06-09,Friday
1004,6,9,1978,6,DS,F,50,82,1978-06-09,Friday
1005,6,9,1978,5,DS,M,54,134,1978-06-09,Friday
1006,6,9,1978,6,DM,M,37,38,1978-06-09,Friday
1007,6,9,1978,1,DM,F,37,40,1978-06-09,Friday
1008,6,9,1978,18,DM,F,32,37,1978-06-09,Friday
1009,6,9,1978,3,OT,F,20,29,1978-06-09,Friday
1010,6,9,1978,13,DS,F,47,107,1978-06-09,Friday
1011,6,9,1978,1,DS,M,52,100,1978-06-09,Friday
1012,6,9,1978,6,DS,M,46,32,1978-06-09,Friday
1013,6,9,1978,1,DO,M,35,38,1978-06-09,Friday
1014,6,9,1978,6,DS,F,50,73,1978-06-09,Friday
1016,6,9,1978,4,DS,F,49,119,1978-06-09,Friday
1017,6,9,1978,5,DM,F,36,50,1978-06-09,Friday
1018,6,9,1978,2,DM,M,36,43,1978-06-09,Friday
1019,6,9,1978,1,DS,F,49,59,1978-06-09,Friday
1020,6,9,1978,16,DM,M,38,48,1978-06-09,Friday
1021,6,9,1978,1,DS,M,49,58,1978-06-09,Friday
1022,6,9,1978,6,DM,M,37,41,1978-06-09,Friday
1023,6,9,1978,4,DS,F,49,81,1978-06-09,Friday
1024,6,9,1978,4,DS,M,50,93,1978-06-09,Friday
1025,6,9,1978,14,DM,M,35,28,1978-06-09,Friday
1026,6,9,1978,13,OL,M,22,44,1978-06-09,Friday
1027,6,9,1978,13,OT,F,19,28,1978-06-09,Friday
1028,6,9,1978,13,DM,F,36,24,1978-06-09,Friday
1029,6,9,1978,18,NL,M,32,232,1978-06-09,Friday
1031,7,7,1978,9,DS,F,51,127,1978-07-07,Friday
1032,7,7,1978,11,PP,M,22,16,1978-07-07,Friday
1033,7,7,1978,12,DM,F,38,44,1978-07-07,Friday
1034,7,7,1978,17,DM,M,35,35,1978-07-07,Friday
1035,7,7,1978,12,DM,M,31,17,1978-07-07,Friday
1036,7,7,1978,12,DS,F,51,122,1978-07-07,Friday
1037,7,7,1978,11,DS,M,52,122,1978-07-07,Friday
1038,7,7,1978,20,DM,F,33,32,1978-07-07,Friday
1039,7,7,1978,11,DM,F,37,48,1978-07-07,Friday
1040,7,7,1978,12,DS,M,53,95,1978-07-07,Friday
1041,7,7,1978,17,DM,M,37,45,1978-07-07,Friday
1042,7,7,1978,8,DO,M,35,51,1978-07-07,Friday
1043,7,7,1978,17,DM,M,36,47,1978-07-07,Friday
1044,7,7,1978,22,DS,F,50,119,1978-07-07,Friday
1045,7,7,1978,8,DS,F,49,124,1978-07-07,Friday
1046,7,7,1978,12,DS,F,51,87,1978-07-07,Friday
1047,7,7,1978,6,DS,F,50,85,1978-07-07,Friday
1049,7,7,1978,9,DM,M,37,36,1978-07-07,Friday
1050,7,7,1978,22,DS,F,49,123,1978-07-07,Friday
1051,7,7,1978,8,DS,F,50,111,1978-07-07,Friday
1052,7,7,1978,17,DM,F,33,39,1978-07-07,Friday
1053,7,7,1978,12,DM,M,35,27,1978-07-07,Friday
1054,7,7,1978,22,DS,F,52,105,1978-07-07,Friday
1055,7,7,1978,17,DS,M,51,132,1978-07-07,Friday
1056,7,7,1978,17,DM,F,36,45,1978-07-07,Friday
1057,7,7,1978,11,DS,F,51,96,1978-07-07,Friday
1058,7,7,1978,12,DM,F,35,40,1978-07-07,Friday
1059,7,7,1978,17,DS,F,48,120,1978-07-07,Friday
1060,7,7,1978,12,DM,M,37,43,1978-07-07,Friday
1061,7,7,1978,2,DM,F,38,46,1978-07-07,Friday
1062,7,7,1978,2,DM,F,37,43,1978-07-07,Friday
1063,7,7,1978,9,DS,F,49,86,1978-07-07,Friday
1064,7,7,1978,21,PF,M,16,8,1978-07-07,Friday
1065,7,7,1978,9,DM,M,37,34,1978-07-07,Friday
1066,7,7,1978,12,DS,M,52,106,1978-07-07,Friday
1067,7,7,1978,12,OT,F,19,22,1978-07-07,Friday
1068,7,7,1978,17,OL,F,20,29,1978-07-07,Friday
1069,7,7,1978,9,DS,F,50,98,1978-07-07,Friday
1070,7,7,1978,17,DO,M,35,33,1978-07-07,Friday
1075,7,8,1978,13,DM,M,38,46,1978-07-08,Saturday
1076,7,8,1978,15,PP,F,21,12,1978-07-08,Saturday
1077,7,8,1978,4,DS,M,50,130,1978-07-08,Saturday
1078,7,8,1978,15,PP,F,23,10,1978-07-08,Saturday
1079,7,8,1978,18,DS,M,50,106,1978-07-08,Saturday
1080,7,8,1978,14,DM,F,36,39,1978-07-08,Saturday
1081,7,8,1978,14,NL,M,33,113,1978-07-08,Saturday
1082,7,8,1978,1,DM,F,38,45,1978-07-08,Saturday
1083,7,8,1978,3,NL,F,34,115,1978-07-08,Saturday
1084,7,8,1978,4,DM,F,36,36,1978-07-08,Saturday
1085,7,8,1978,18,DM,M,36,24,1978-07-08,Saturday
1086,7,8,1978,14,DS,F,51,120,1978-07-08,Saturday
1087,7,8,1978,3,NL,M,34,190,1978-07-08,Saturday
1088,7,8,1978,14,PP,M,23,10,1978-07-08,Saturday
1089,7,8,1978,16,DM,M,38,48,1978-07-08,Saturday
1090,7,8,1978,18,DM,F,35,29,1978-07-08,Saturday
1091,7,8,1978,18,DS,F,51,131,1978-07-08,Saturday
1092,7,8,1978,13,DM,F,36,34,1978-07-08,Saturday
1093,7,8,1978,1,DS,M,51,101,1978-07-08,Saturday
1094,7,8,1978,18,DM,F,34,37,1978-07-08,Saturday
1095,7,8,1978,5,DM,F,36,47,1978-07-08,Saturday
1096,7,8,1978,5,DS,M,52,133,1978-07-08,Saturday
1097,7,8,1978,1,DS,M,51,63,1978-07-08,Saturday
1098,7,8,1978,16,DM,M,36,46,1978-07-08,Saturday
1099,7,8,1978,4,DS,F,49,81,1978-07-08,Saturday
1100,7,8,1978,5,DS,M,50,71,1978-07-08,Saturday
1102,7,8,1978,4,DS,F,49,80,1978-07-08,Saturday
1104,7,8,1978,14,DM,F,38,47,1978-07-08,Saturday
1105,7,8,1978,4,DS,F,51,118,1978-07-08,Saturday
1106,7,8,1978,4,DS,M,51,91,1978-07-08,Saturday
1107,8,4,1978,12,DS,F,49,120,1978-08-04,Friday
1108,8,4,1978,17,PE,M,20,19,1978-08-04,Friday
1109,8,4,1978,22,DM,M,37,45,1978-08-04,Friday
1110,8,4,1978,17,PE,F,19,14,1978-08-04,Friday
1111,8,4,1978,8,DS,F,51,122,1978-08-04,Friday
1112,8,4,1978,17,DM,M,35,37,1978-08-04,Friday
1113,8,4,1978,20,DM,F,35,36,1978-08-04,Friday
1115,8,4,1978,12,DS,F,49,95,1978-08-04,Friday
1116,8,4,1978,12,PP,M,22,18,1978-08-04,Friday
1117,8,4,1978,20,OL,M,20,17,1978-08-04,Friday
1118,8,4,1978,17,DS,F,48,123,1978-08-04,Friday
1119,8,4,1978,12,NL,M,33,189,1978-08-04,Friday
1120,8,4,1978,11,DM,F,30,17,1978-08-04,Friday
1121,8,4,1978,17,DM,M,38,50,1978-08-04,Friday
1122,8,4,1978,11,DS,M,53,126,1978-08-04,Friday
1123,8,4,1978,17,DM,F,33,44,1978-08-04,Friday
1124,8,4,1978,21,PF,M,15,8,1978-08-04,Friday
1125,8,4,1978,12,DM,M,38,44,1978-08-04,Friday
1126,8,4,1978,20,PP,F,22,13,1978-08-04,Friday
1127,8,4,1978,9,DM,M,37,39,1978-08-04,Friday
1128,8,4,1978,22,DS,F,52,115,1978-08-04,Friday
1129,8,4,1978,17,DO,M,35,38,1978-08-04,Friday
1130,8,4,1978,17,DS,M,51,138,1978-08-04,Friday
1131,8,4,1978,20,NL,F,33,179,1978-08-04,Friday
1133,8,4,1978,12,DS,M,52,105,1978-08-04,Friday
1134,8,4,1978,11,DM,F,35,43,1978-08-04,Friday
1135,8,4,1978,21,PP,M,19,14,1978-08-04,Friday
1136,8,4,1978,12,DM,M,35,32,1978-08-04,Friday
1137,8,4,1978,8,DM,F,36,36,1978-08-04,Friday
1138,8,4,1978,9,DM,M,38,40,1978-08-04,Friday
1139,8,4,1978,11,DM,M,37,36,1978-08-04,Friday
1140,8,4,1978,19,PM,M,20,19,1978-08-04,Friday
1141,8,4,1978,9,DS,F,47,139,1978-08-04,Friday
1142,8,4,1978,21,OL,M,20,20,1978-08-04,Friday
1143,8,4,1978,11,DS,F,52,108,1978-08-04,Friday
1144,8,4,1978,19,OT,M,19,12,1978-08-04,Friday
1145,8,4,1978,12,DM,F,37,39,1978-08-04,Friday
1146,8,4,1978,17,NL,F,32,149,1978-08-04,Friday
1148,8,5,1978,6,DM,F,38,43,1978-08-05,Saturday
1149,8,5,1978,16,DM,M,38,48,1978-08-05,Saturday
1150,8,5,1978,18,DM,F,36,33,1978-08-05,Saturday
1151,8,5,1978,2,DS,M,52,165,1978-08-05,Saturday
1152,8,5,1978,13,DM,F,37,41,1978-08-05,Saturday
1153,8,5,1978,18,DS,M,49,112,1978-08-05,Saturday
1154,8,5,1978,4,DM,F,36,35,1978-08-05,Saturday
1155,8,5,1978,6,DS,F,50,100,1978-08-05,Saturday
1157,8,5,1978,4,DM,F,34,34,1978-08-05,Saturday
1158,8,5,1978,5,DS,F,48,88,1978-08-05,Saturday
1159,8,5,1978,2,DM,F,36,31,1978-08-05,Saturday
1160,8,5,1978,14,DS,F,49,123,1978-08-05,Saturday
1161,8,5,1978,6,PF,F,16,6,1978-08-05,Saturday
1162,8,5,1978,5,DS,M,53,137,1978-08-05,Saturday
1164,8,5,1978,2,NL,M,34,199,1978-08-05,Saturday
1166,8,5,1978,4,DS,M,48,96,1978-08-05,Saturday
1167,8,5,1978,18,DM,F,34,41,1978-08-05,Saturday
1168,8,5,1978,15,NL,F,31,196,1978-08-05,Saturday
1169,8,5,1978,1,DS,M,51,100,1978-08-05,Saturday
1170,8,5,1978,6,DM,M,37,40,1978-08-05,Saturday
1172,8,5,1978,6,DS,F,49,98,1978-08-05,Saturday
1173,8,5,1978,13,DM,F,37,34,1978-08-05,Saturday
1174,8,5,1978,13,OL,F,21,29,1978-08-05,Saturday
1176,8,5,1978,18,DM,F,33,36,1978-08-05,Saturday
1177,8,5,1978,14,DM,M,35,36,1978-08-05,Saturday
1178,8,5,1978,16,DM,M,38,49,1978-08-05,Saturday
1179,8,5,1978,18,DM,M,35,30,1978-08-05,Saturday
1180,8,5,1978,4,DS,F,48,83,1978-08-05,Saturday
1181,8,5,1978,15,PP,F,21,14,1978-08-05,Saturday
1182,8,5,1978,1,DS,F,50,88,1978-08-05,Saturday
1183,8,5,1978,2,DM,F,37,47,1978-08-05,Saturday
1184,8,5,1978,14,DM,F,36,43,1978-08-05,Saturday
1185,8,5,1978,1,DS,F,51,136,1978-08-05,Saturday
1186,8,5,1978,4,DS,F,47,82,1978-08-05,Saturday
1188,8,5,1978,1,DS,M,51,70,1978-08-05,Saturday
1189,8,5,1978,4,DS,F,50,119,1978-08-05,Saturday
1191,8,5,1978,5,DS,F,51,115,1978-08-05,Saturday
1196,9,3,1978,17,OL,F,21,33,1978-09-03,Sunday
1198,9,3,1978,17,DM,M,37,46,1978-09-03,Sunday
1199,9,3,1978,12,DS,M,51,107,1978-09-03,Sunday
1200,9,3,1978,11,DS,M,51,126,1978-09-03,Sunday
1201,9,3,1978,12,PP,M,23,19,1978-09-03,Sunday
1202,9,3,1978,7,PE,F,30,24,1978-09-03,Sunday
1203,9,3,1978,11,DM,F,35,45,1978-09-03,Sunday
1205,9,3,1978,8,DS,F,52,122,1978-09-03,Sunday
1206,9,3,1978,20,DM,F,37,39,1978-09-03,Sunday
1207,9,3,1978,12,DM,F,35,31,1978-09-03,Sunday
1208,9,3,1978,11,DM,M,36,30,1978-09-03,Sunday
1209,9,3,1978,12,DS,F,51,124,1978-09-03,Sunday
1210,9,3,1978,8,DO,M,35,54,1978-09-03,Sunday
1211,9,3,1978,9,DS,F,51,133,1978-09-03,Sunday
1212,9,3,1978,17,DS,F,51,122,1978-09-03,Sunday
1214,9,3,1978,21,PF,M,16,7,1978-09-03,Sunday
1215,9,3,1978,17,DM,M,39,52,1978-09-03,Sunday
1216,9,3,1978,17,DM,M,39,49,1978-09-03,Sunday
1217,9,3,1978,20,PF,M,16,8,1978-09-03,Sunday
1218,9,3,1978,7,PE,M,21,19,1978-09-03,Sunday
1219,9,3,1978,9,DM,M,38,43,1978-09-03,Sunday
1220,9,3,1978,20,NL,F,31,181,1978-09-03,Sunday
1221,9,3,1978,11,PP,F,22,14,1978-09-03,Sunday
1222,9,3,1978,11,OT,M,20,24,1978-09-03,Sunday
1223,9,3,1978,22,DS,F,50,128,1978-09-03,Sunday
1224,9,3,1978,17,DS,M,51,136,1978-09-03,Sunday
1225,9,3,1978,9,DS,F,50,100,1978-09-03,Sunday
1226,9,3,1978,17,DM,F,34,44,1978-09-03,Sunday
1227,9,3,1978,11,PP,M,22,13,1978-09-03,Sunday
1228,9,3,1978,8,DM,F,36,40,1978-09-03,Sunday
1229,9,3,1978,9,DM,M,38,41,1978-09-03,Sunday
1230,9,3,1978,19,PF,M,16,6,1978-09-03,Sunday
1231,9,3,1978,20,DS,M,51,127,1978-09-03,Sunday
1232,9,3,1978,9,PF,M,15,7,1978-09-03,Sunday
1233,9,3,1978,21,OL,M,21,24,1978-09-03,Sunday
1234,9,3,1978,8,DS,F,49,134,1978-09-03,Sunday
1235,9,3,1978,11,OT,F,20,20,1978-09-03,Sunday
1236,9,3,1978,21,PP,M,22,15,1978-09-03,Sunday
1238,9,3,1978,22,DS,F,50,125,1978-09-03,Sunday
1239,9,3,1978,12,DS,F,50,100,1978-09-03,Sunday
1240,9,3,1978,19,PE,F,20,13,1978-09-03,Sunday
1241,9,3,1978,12,DM,M,34,37,1978-09-03,Sunday
1242,9,3,1978,8,DM,F,35,40,1978-09-03,Sunday
1243,9,3,1978,9,DS,F,47,114,1978-09-03,Sunday
1244,9,3,1978,11,DS,F,52,110,1978-09-03,Sunday
1245,9,3,1978,11,DM,M,38,41,1978-09-03,Sunday
1246,9,3,1978,8,PF,M,15,8,1978-09-03,Sunday
1247,9,3,1978,12,DM,M,38,47,1978-09-03,Sunday
1250,9,4,1978,3,NL,F,34,141,1978-09-04,Monday
1251,9,4,1978,6,DM,F,38,46,1978-09-04,Monday
1252,9,4,1978,14,DM,F,36,40,1978-09-04,Monday
1253,9,4,1978,13,OL,M,21,36,1978-09-04,Monday
1254,9,4,1978,18,DS,M,52,107,1978-09-04,Monday
1255,9,4,1978,4,DM,F,37,39,1978-09-04,Monday
1256,9,4,1978,3,OT,M,21,27,1978-09-04,Monday
1257,9,4,1978,3,PP,F,21,13,1978-09-04,Monday
1259,9,4,1978,14,DM,M,36,47,1978-09-04,Monday
1260,9,4,1978,18,DS,F,48,134,1978-09-04,Monday
1261,9,4,1978,2,NL,M,32,197,1978-09-04,Monday
1262,9,4,1978,5,DM,F,36,39,1978-09-04,Monday
1263,9,4,1978,13,DS,F,48,86,1978-09-04,Monday
1264,9,4,1978,15,PP,F,20,15,1978-09-04,Monday
1265,9,4,1978,15,PF,F,16,6,1978-09-04,Monday
1266,9,4,1978,2,DS,M,53,158,1978-09-04,Monday
1267,9,4,1978,4,DS,M,51,118,1978-09-04,Monday
1268,9,4,1978,1,DS,F,48,123,1978-09-04,Monday
1269,9,4,1978,2,DM,F,38,41,1978-09-04,Monday
1270,9,4,1978,5,DM,F,35,49,1978-09-04,Monday
1271,9,4,1978,1,DS,M,51,124,1978-09-04,Monday
1272,9,4,1978,2,DM,F,36,42,1978-09-04,Monday
1274,9,4,1978,6,DS,F,51,106,1978-09-04,Monday
1275,9,4,1978,3,PF,F,17,7,1978-09-04,Monday
1276,9,4,1978,18,DM,M,35,38,1978-09-04,Monday
1277,9,4,1978,2,DM,F,38,47,1978-09-04,Monday
1278,9,4,1978,6,DS,F,49,114,1978-09-04,Monday
1280,9,4,1978,5,DS,M,52,140,1978-09-04,Monday
1282,9,4,1978,4,PF,F,16,6,1978-09-04,Monday
1283,9,4,1978,2,PE,F,20,20,1978-09-04,Monday
1284,9,4,1978,6,DO,M,33,45,1978-09-04,Monday
1285,9,4,1978,14,NL,M,32,118,1978-09-04,Monday
1286,9,4,1978,3,OT,F,20,28,1978-09-04,Monday
1287,9,4,1978,13,DS,F,48,112,1978-09-04,Monday
1288,9,4,1978,1,OT,M,19,20,1978-09-04,Monday
1289,9,4,1978,14,DM,F,36,47,1978-09-04,Monday
1291,9,4,1978,5,DM,F,37,38,1978-09-04,Monday
1292,9,4,1978,4,DS,F,47,77,1978-09-04,Monday
1293,9,4,1978,5,DS,F,51,126,1978-09-04,Monday
1294,9,4,1978,2,PP,M,21,19,1978-09-04,Monday
1295,9,4,1978,18,PE,F,18,16,1978-09-04,Monday
1296,9,4,1978,1,DS,F,52,138,1978-09-04,Monday
1297,9,4,1978,4,DS,F,52,125,1978-09-04,Monday
1298,9,4,1978,5,DS,F,51,106,1978-09-04,Monday
1299,9,4,1978,6,DM,M,34,43,1978-09-04,Monday
1300,9,4,1978,13,DM,F,37,38,1978-09-04,Monday
1301,9,4,1978,2,PE,M,20,17,1978-09-04,Monday
1302,9,4,1978,4,DM,F,36,37,1978-09-04,Monday
1305,10,6,1978,1,DS,F,47,120,1978-10-06,Friday
1306,10,6,1978,1,DM,F,34,38,1978-10-06,Friday
1307,10,6,1978,1,DS,M,50,125,1978-10-06,Friday
1309,10,6,1978,1,DM,F,36,51,1978-10-06,Friday
1310,10,7,1978,20,DM,F,36,41,1978-10-07,Saturday
1311,10,7,1978,9,OT,M,20,18,1978-10-07,Saturday
1312,10,7,1978,11,DM,F,34,45,1978-10-07,Saturday
1313,10,7,1978,17,OL,M,20,30,1978-10-07,Saturday
1314,10,7,1978,8,DS,F,50,118,1978-10-07,Saturday
1315,10,7,1978,11,DS,M,50,108,1978-10-07,Saturday
1316,10,7,1978,21,OL,M,20,30,1978-10-07,Saturday
1317,10,7,1978,11,DM,M,37,45,1978-10-07,Saturday
1318,10,7,1978,11,PP,F,21,15,1978-10-07,Saturday
1320,10,7,1978,20,DM,F,35,35,1978-10-07,Saturday
1321,10,7,1978,8,DO,M,36,50,1978-10-07,Saturday
1322,10,7,1978,12,DM,F,37,41,1978-10-07,Saturday
1323,10,7,1978,22,DS,F,51,112,1978-10-07,Saturday
1324,10,7,1978,9,DM,F,37,41,1978-10-07,Saturday
1325,10,7,1978,9,DS,F,50,129,1978-10-07,Saturday
1326,10,7,1978,20,DS,M,52,131,1978-10-07,Saturday
1327,10,7,1978,11,DO,M,34,45,1978-10-07,Saturday
1328,10,7,1978,17,DM,F,35,41,1978-10-07,Saturday
